"","SYMBOL","FC","DESeq2.STAT","PVAL","ADJ.PVAL"
"9991","PTBP3",0.700183626808688,9.47258387350672,2.73005393639274e-21,3.4054692802563e-17
"56006","SMG9",0.464753626532859,9.47246016841918,2.73328982658555e-21,3.40950572968281e-17
"84964","ALKBH6",0.487408215914571,9.46738319205752,2.86941820561046e-21,3.57931226967849e-17
"255231","MCOLN2",1.033097053867,9.4607215749355,3.05825400835066e-21,3.81486605001661e-17
"115353","LRRC42",0.506451890189412,9.45835835923953,3.12815579927919e-21,3.90206154402086e-17
"7037","TFRC",0.989772694889586,9.45547434195658,3.21560665869168e-21,4.011147746052e-17
"5557","PRIM1",0.667892625242043,9.45476881418736,3.23736563243171e-21,4.03828988989531e-17
"5236","PGM1",-1.00005752406122,-9.45396926232334,3.26220046285802e-21,4.06926885736909e-17
"3340","NDST1",-0.620300775126826,-9.44502807172029,3.55309067480679e-21,4.43212530775398e-17
"5638","PRRG1",-0.966468399547278,-9.44472161975833,3.5635028025166e-21,4.44511339585921e-17
"9221","NOLC1",0.574556126897886,9.44409870511928,3.58476029843846e-21,4.47162999627214e-17
"10400","PEMT",-1.04574704884813,-9.44219176634408,3.65061904264641e-21,4.55378219379714e-17
"55063","ZCWPW1",-0.678565471463483,-9.4393740593154,3.7501289483611e-21,4.67791085018564e-17
"92922","CCDC102A",-0.763456438176919,-9.43869919735231,3.77435779488302e-21,4.70813391333708e-17
"56903","PAPOLB",0.602175902466867,9.43620152888183,3.86538345971174e-21,4.82167932764442e-17
"84750","FUT10",-0.65222248427857,-9.43585208767725,3.87829052845911e-21,4.8377796051999e-17
"57480","PLEKHG1",-0.806101941514307,-9.43578651059836,3.88071745010448e-21,4.84080694726033e-17
"11057","ABHD2",0.72535960386944,9.43478414915714,3.91800104126396e-21,4.88731449887267e-17
"1368","CPM",-1.42039891130559,-9.43287187080266,3.9901150941832e-21,4.97726956848413e-17
"80775","TMEM177",0.567879915941729,9.4281081920913,4.17551735261861e-21,5.20854034565645e-17
"4343","MOV10",0.539235161828535,9.42249819665725,4.40480803018743e-21,5.4945575368558e-17
"5708","PSMD2",0.613899588911977,9.41885087933894,4.56051592435292e-21,5.68878756403784e-17
"5136","PDE1A",-1.10806181003613,-9.41739244721518,4.62429068503699e-21,5.76834020051515e-17
"399664","MEX3D",0.614599208647386,9.41336971463769,4.80480600806448e-21,5.99351501445963e-17
"4839","NOP2",0.61579600085208,9.41067607458184,4.92955804396825e-21,6.14913070404599e-17
"5025","P2RX4",0.671881556602162,9.40994871382439,4.9637905326664e-21,6.19183231044807e-17
"9270","ITGB1BP1",-1.0221616664087,-9.40756462667209,5.07765189565261e-21,6.33386297463706e-17
"8863","PER3",-0.779923031025387,-9.40725121337952,5.09281100359429e-21,6.35277244588351e-17
"4201","MEA1",0.518006255100765,9.40705649714114,5.10225153189054e-21,6.36454856088026e-17
"84525","HOPX",1.08048270282162,9.40180121922033,5.3636871468259e-21,6.69066334695062e-17
"56647","BCCIP",0.487618855086577,9.40152977058377,5.37754506097425e-21,6.70794970905928e-17
"9372","ZFYVE9",-0.686811645687592,-9.39821355778965,5.54972935574098e-21,6.9227323983513e-17
"3563","IL3RA",-0.81795559042846,-9.3978164412468,5.57071057519499e-21,6.94890437149823e-17
"80237","ELL3",0.805721621312283,9.39754874301126,5.58489836738697e-21,6.9666022234785e-17
"79170","PRR15L",1.71547679233126,9.39750019597292,5.58747514709274e-21,6.96981649848348e-17
"55741","EDEM2",0.478342575442013,9.39611930670868,5.6612644276366e-21,7.06186124703389e-17
"55233","MOB1A",0.527738723963894,9.39480908007218,5.73216852803803e-21,7.15030702187464e-17
"23673","STX12",-0.537568341648344,-9.38969582315225,6.01737806134824e-21,7.5060773937258e-17
"2931","GSK3A",0.473491707071287,9.38787790970555,6.12212397783505e-21,7.63673744995144e-17
"148789","B3GALNT2",0.569903017411342,9.38745119998388,6.14697060606593e-21,7.66773113400664e-17
"55244","SLC47A1",-1.13732820684476,-9.38557219972767,6.25757361845096e-21,7.80569733165573e-17
"8924","HERC2",-0.5233424549871,-9.38525623001094,6.27636478823284e-21,7.82913743684165e-17
"6199","RPS6KB2",0.69307835996486,9.38497214702767,6.29330724723838e-21,7.85027146020515e-17
"23400","ATP13A2",0.723452360272544,9.38350704412813,6.38140547989452e-21,7.96016519562042e-17
"3313","HSPA9",0.48487209609306,9.3829779951728,6.4135165943788e-21,8.00022059982812e-17
"100049587","SIGLEC14",0.975647414550589,9.38117790201819,6.52397648220301e-21,8.13800826390003e-17
"10151","HNRNPA3P1",0.563342879346024,9.37946105426323,6.63108038706296e-21,8.27160967482234e-17
"9937","DCLRE1A",0.51194631787595,9.36933328064151,7.29921339314389e-21,9.10503878660768e-17
"132160","PPM1M",-0.578687763087801,-9.36494896449119,7.60870542011422e-21,9.49109914105048e-17
"7105","TSPAN6",-0.960723736607445,-9.36491680323283,7.61102298945169e-21,9.49399007704203e-17
"5147","PDE6D",0.38926727595194,9.36475914127985,7.62239435601203e-21,9.50817471968941e-17
"2618","GART",0.420005083393004,9.36365140629335,7.70276485698155e-21,9.60842888259878e-17
"3163","HMOX2",0.547792069187609,9.3617962467566,7.8392451181716e-21,9.77867436040725e-17
"19","ABCA1",-0.980983077578554,-9.36114309920417,7.88786282034043e-21,9.83932008209265e-17
"26271","FBXO5",0.778236792915208,9.36056358910013,7.9312488271972e-21,9.89343978704578e-17
"9905","SGSM2",-0.740536951477688,-9.35467277602924,8.3858887680632e-21,1.0460557649282e-16
"51185","CRBN",-0.445205255233366,-9.35091533151888,8.68924483031429e-21,1.0838964001334e-16
"84289","ING5",-0.56350310057292,-9.34737922431477,8.98463280714063e-21,1.12074309636272e-16
"2115","ETV1",-0.944735180162075,-9.34677595870585,9.03600872091085e-21,1.12715172784642e-16
"128866","CHMP4B",0.482574255517332,9.34611470710662,9.09265668881282e-21,1.13421799536251e-16
"8872","CDC123",0.46249032270723,9.34552717577788,9.14328376817933e-21,1.14053321724269e-16
"84299","MIEN1",0.980819761367495,9.34484505276966,9.20241151155493e-21,1.14790881195136e-16
"348801","LNP1",-0.728999049639859,-9.34300042273479,9.3642081950078e-21,1.16809133024527e-16
"221806","VWDE",-1.96251116265738,-9.34255972725225,9.40327704116058e-21,1.17296477811437e-16
"27005","USP21",0.514539895407842,9.34141004824082,9.50595960378046e-21,1.18577340097557e-16
"1445","CSK",0.535947777016688,9.33997532165048,9.63565743659795e-21,1.20195190864123e-16
"55812","SPATA7",-0.479220799030073,-9.33272775507857,1.03180601176198e-20,1.28707481907189e-16
"23621","BACE1",-0.46477471270536,-9.33168207643796,1.04203838177688e-20,1.29983867742849e-16
"6124","RPL4",-0.578096284668168,-9.3292903774243,1.06582084335911e-20,1.32950492000615e-16
"55466","DNAJA4",0.846056973447152,9.32726601220125,1.08636947467645e-20,1.3551372827114e-16
"1509","CTSD",1.0004899801302,9.32239871466492,1.13739290316676e-20,1.41878390741022e-16
"2877","GPX2",-1.90195738272221,-9.32034183379963,1.15966076454726e-20,1.44656083769625e-16
"9477","MED20",0.428160013317152,9.3197249502906,1.16642281103513e-20,1.45499581448522e-16
"9096","TBX18",-1.04837029343543,-9.31709604979415,1.19567966286184e-20,1.49149081145386e-16
"283212","KLHL35",1.16904866139513,9.31706821941999,1.19599323479278e-20,1.49188196108052e-16
"26263","FBXO22",0.492180494304919,9.31669083050227,1.20025340861938e-20,1.49719610191182e-16
"23154","NCDN",0.753008059647152,9.31611689606183,1.20676107619328e-20,1.5053137664435e-16
"79843","FAM124B",-1.08200128490232,-9.31475436479872,1.22235047068491e-20,1.52475997713235e-16
"259217","HSPA12A",-1.27209365200239,-9.31391042867465,1.23210606195342e-20,1.53692910168069e-16
"51562","MBIP",-0.592599873875997,-9.31275361974616,1.24560355383914e-20,1.55376587305894e-16
"11273","ATXN2L",0.443486652592019,9.31250768163424,1.24849191870877e-20,1.55736881939732e-16
"5087","PBX1",0.744356859331324,9.31087387386886,1.26784866128678e-20,1.58151442008913e-16
"221908","PPP1R35",0.637148562046292,9.31041876605759,1.27329325348447e-20,1.58830600439652e-16
"51258","MRPL51",0.551352148542376,9.3074540447525,1.30933134260646e-20,1.63325991676729e-16
"23353","SUN1",-0.472449447644061,-9.30599414044244,1.32744619787864e-20,1.65585638723382e-16
"79728","PALB2",0.56031123011878,9.30465438909776,1.34428811937056e-20,1.67686500010284e-16
"57610","RANBP10",-0.405976295128309,-9.30411448001919,1.35113485622357e-20,1.68540561965328e-16
"54502","RBM47",0.900204752567617,9.30200570561047,1.37820874480933e-20,1.71917758827516e-16
"158067","AK8",0.940557905399803,9.30083489339001,1.39347131305909e-20,1.73821611590991e-16
"91543","RSAD2",1.30686566901075,9.29982740813331,1.40673847224327e-20,1.75476557027626e-16
"2683","B4GALT1",0.665031697298021,9.29686576435124,1.44646668432307e-20,1.80432254202459e-16
"29920","PYCR2",0.541689484776686,9.29611379848021,1.4567290876179e-20,1.81712386389457e-16
"10906","TRAFD1",0.533182565918285,9.29382935271931,1.48834954258181e-20,1.85656721941655e-16
"389337","ARHGEF37",-1.12765952019284,-9.28988749452303,1.54451497636029e-20,1.92662798151183e-16
"54205","CYCS",0.623117815087467,9.28728692745986,1.58271124655221e-20,1.97427400894922e-16
"84894","LINGO1",1.41171338667712,9.28589094287844,1.6035987354569e-20,2.00032906260894e-16
"1183","CLCN4",-1.29528681899983,-9.28444553409978,1.62551294995246e-20,2.0276648537707e-16
"140730","RIMS4",2.04581141007777,9.28434225922586,1.6270900131226e-20,2.02963208236913e-16
"8534","CHST1",1.48418511050653,9.28254515775462,1.65477619663796e-20,2.06416782768619e-16
"788","SLC25A20",-0.721559102807009,-9.28187116847735,1.66527936384134e-20,2.07726947845569e-16
"5591","PRKDC",0.706416645336454,9.28159044767747,1.66967341972343e-20,2.08275062376301e-16
"6001","RGS10",0.757946576929993,9.27787391032653,1.72893950650143e-20,2.15667914040988e-16
"55249","YY1AP1",0.421623830722378,9.27439185436697,1.78635164533677e-20,2.22829504239309e-16
"10907","TXNL4A",0.53130490362253,9.2730229706065,1.80943445550687e-20,2.25708853979927e-16
"10301","DLEU1",0.768793710009274,9.27246035129487,1.81900691923227e-20,2.26902923105034e-16
"140700","SAMD10",0.849402622652852,9.26881012530094,1.8823400057743e-20,2.34803092320287e-16
"200424","TET3",0.827837551501198,9.26670615776922,1.91983024242274e-20,2.39479624439813e-16
"116228","COX20",0.737066898418238,9.26396339719352,1.96981348271826e-20,2.45714533834275e-16
"8303","SNN",-0.786445898199392,-9.26345037478814,1.97930447381445e-20,2.46898440063614e-16
"10154","PLXNC1",0.764798125087206,9.26201022026331,2.00618983567522e-20,2.50252120102127e-16
"5608","MAP2K6",-1.00390210035327,-9.25928260440309,2.0581033273401e-20,2.56727809052404e-16
"84162","KIAA1109",-0.700908194595972,-9.25842839242048,2.07463262827351e-20,2.58789674050837e-16
"144132","DNHD1",-0.875117054236614,-9.25537668395437,2.13476345632323e-20,2.6629039354176e-16
"154881","KCTD7",-0.50185370906901,-9.25446579560317,2.15304322499148e-20,2.68570611885437e-16
"5031","P2RY6",1.14664965197303,9.25429830557175,2.15642123098827e-20,2.68991984353476e-16
"9341","VAMP3",-0.580642121634813,-9.25308502586737,2.18104810209761e-20,2.72063940255656e-16
"90249","UNC5A",1.5642346247263,9.25245586611006,2.19392791727983e-20,2.73670568401486e-16
"8556","CDC14A",-1.07311512392949,-9.25171425273676,2.20920641161672e-20,2.7557640778507e-16
"387066","SNHG5",-0.774460100709982,-9.24862843499403,2.27391706245282e-20,2.83648414370365e-16
"23329","TBC1D30",1.06085457452817,9.24818086841194,2.2834570000706e-20,2.84838426188807e-16
"5926","ARID4A",-0.515109890413957,-9.24787052117629,2.29009531215698e-20,2.85666489238462e-16
"5383","PMS2P5",0.451137880093716,9.24728054992829,2.30276742341196e-20,2.87247208396407e-16
"283","ANG",-0.986956975775463,-9.24424037076863,2.36917533803841e-20,2.95530931666911e-16
"8812","CCNK",0.443312363701807,9.24277057894702,2.4019561108584e-20,2.99620005268476e-16
"6405","SEMA3F",0.794607801047033,9.24111295357958,2.4394644183955e-20,3.04298791550655e-16
"57222","ERGIC1",0.715722871363674,9.23899874829078,2.48814543493273e-20,3.10371261553509e-16
"5001","ORC5",0.485658197824658,9.23775706109536,2.51718252170341e-20,3.13993347757284e-16
"11019","LIAS",-0.588260206981146,-9.23501107387788,2.5825929910632e-20,3.22152649705224e-16
"7280","TUBB2A",-0.971535505045812,-9.23434192155379,2.59878541565921e-20,3.2417249274933e-16
"22822","PHLDA1",-0.989003011897172,-9.23426645723958,2.60061781862605e-20,3.24401066695414e-16
"7851","MALL",-1.0592466527676,-9.23413350393982,2.6038492609792e-20,3.24804156814545e-16
"5048","PAFAH1B1",-0.421228306382346,-9.23076003427324,2.68718317254834e-20,3.35199228943679e-16
"54107","POLE3",0.447353925731889,9.23036722452597,2.69705641882169e-20,3.36430817683818e-16
"80128","TRIM46",1.20825149255861,9.23030115582389,2.69872057093675e-20,3.3663840401865e-16
"2334","AFF2",-1.24572512399649,-9.22970469480008,2.71379038046748e-20,3.38518212059514e-16
"386724","AMIGO3",0.709690384972999,9.22897471868754,2.73234675178101e-20,3.40832933817163e-16
"3880","KRT19",1.73163942416263,9.22864138886526,2.74086183449777e-20,3.41895105235252e-16
"79738","BBS10",-0.515869816269167,-9.22574467084828,2.81597326098619e-20,3.51264504575417e-16
"116832","RPL39L",0.881300763342749,9.22540235016631,2.82498294773837e-20,3.52388372900884e-16
"8803","SUCLA2",-0.663306617381878,-9.22504037900889,2.83454082451229e-20,3.53580622449663e-16
"9445","ITM2B",-0.66651549478715,-9.22083642543766,2.94791588389384e-20,3.67723027356917e-16
"23038","WDTC1",-0.435444507343881,-9.22011163432723,2.96791063689481e-20,3.70217172846258e-16
"440590","ZYG11A",1.43806791521686,9.21733134864095,3.04586146941633e-20,3.79940759694993e-16
"3093","UBE2K",0.424995294437099,9.21626045576608,3.07642305753593e-20,3.83753012197032e-16
"124220","ZG16B",1.83986313172684,9.21623419971201,3.0771761588007e-20,3.83846954048799e-16
"23479","ISCU",-0.536034641765491,-9.2161329070293,3.08008324069948e-20,3.84209583444853e-16
"23223","RRP12",0.643733121611092,9.21424339466277,3.13481233475642e-20,3.91036490637515e-16
"81847","RNF146",-0.419987372083097,-9.20961950171917,3.27283000028874e-20,4.08252814236017e-16
"81622","UNC93B1",0.696646362961143,9.20064954297115,3.55792472736732e-20,4.43815530491799e-16
"23239","PHLPP1",-0.681972259288084,-9.19993697217113,3.58159780081749e-20,4.46768509673974e-16
"6455","SH3GL1",0.48595234456594,9.19685472912946,3.68580258931935e-20,4.59767014991696e-16
"283951","C16orf91",0.614214577760304,9.19677884549853,3.68840551671623e-20,4.60091704155182e-16
"4155","MBP",-0.897205666280503,-9.19570458586459,3.7254498499464e-20,4.64712614282314e-16
"9124","PDLIM1",-0.993989931338433,-9.19274761940588,3.82932690372019e-20,4.77670237970057e-16
"23087","TRIM35",-0.482012131272838,-9.19064669212068,3.9048664545802e-20,4.87093041544334e-16
"5436","POLR2G",0.49562324746268,9.19060275233312,3.90646194964703e-20,4.87292063598971e-16
"3776","KCNK2",-1.65924188354529,-9.19036554873714,3.91508617194456e-20,4.88367849088365e-16
"286016","TPI1P2",0.728895318964868,9.18916281533463,3.95910552935599e-20,4.93858823731866e-16
"55024","BANK1",-1.71074523571191,-9.18807956965559,3.99917027030885e-20,4.98856499518326e-16
"79724","ZNF768",0.543749618745583,9.18592739427992,4.07996318300253e-20,5.08934607447735e-16
"64219","PJA1",-0.63075670291064,-9.185853686182,4.08275858356012e-20,5.0928330571329e-16
"2122","MECOM",-0.991566689067389,-9.18313555900223,4.18717725841456e-20,5.22308491214632e-16
"7341","SUMO1",0.392512581998631,9.18245331954821,4.21379773428029e-20,5.25629129374124e-16
"90141","EFCAB11",0.612639251979396,9.17958879602598,4.32740723985774e-20,5.39800779099854e-16
"9831","ZNF623",0.75423135507548,9.17672395404991,4.44405688331105e-20,5.5435165562422e-16
"5756","TWF1",0.533237260470491,9.1767111074263,4.44458690568007e-20,5.54417770614531e-16
"222484","LNX2",0.662555133954333,9.17626107018345,4.46319390472471e-20,5.5673880767536e-16
"23212","RRS1",0.713926667552833,9.17484825670955,4.52210908711374e-20,5.64087887526568e-16
"54884","RETSAT",-1.1611996083257,-9.17416757457817,4.55076771416519e-20,5.67662764664966e-16
"6745","SSR1",0.430836002657245,9.17393942940763,4.56041338039522e-20,5.688659650705e-16
"79930","DOK3",0.74901905416169,9.17250691525651,4.62144163701445e-20,5.76478629801182e-16
"2634","GBP2",-0.82320806442944,-9.17247244603439,4.6229200047165e-20,5.76663041388336e-16
"5019","OXCT1",-0.968490052864914,-9.17211668904094,4.63820558234088e-20,5.78569764341201e-16
"785","CACNB4",-1.28474757028998,-9.170762733691,4.69683835870039e-20,5.85883616864287e-16
"57605","PITPNM2",-0.823189688588524,-9.16915455727639,4.76743266939169e-20,5.9468955117992e-16
"7841","MOGS",0.473284015161074,9.16502997130483,4.95332073947237e-20,6.17877229041784e-16
"27067","STAU2",0.570175593411622,9.16242856447493,5.07422744783252e-20,6.32959131842629e-16
"5328","PLAU",1.05890955362224,9.1621483615509,5.08742332743131e-20,6.34605185863781e-16
"7178","TPT1",-0.582897903827516,-9.15972308319838,5.20306605199999e-20,6.49030459326479e-16
"83394","PITPNM3",-0.991639715266684,-9.15907020520329,5.23463814292827e-20,6.52968761948872e-16
"79874","RABEP2",0.807548889864099,9.15903040132716,5.2365691048862e-20,6.53209630143504e-16
"8897","MTMR3",-0.455710436864086,-9.1556054548567,5.40538369763038e-20,6.74267562442414e-16
"122769","LRR1",0.577496930881271,9.15499512082411,5.43602660520593e-20,6.78089958733387e-16
"10266","RAMP2",-1.1572946384566,-9.15364188231867,5.50458211805945e-20,6.86641573406736e-16
"9016","SLC25A14",0.439381080722604,9.1508528507987,5.64858247993117e-20,7.04604178546615e-16
"51100","SH3GLB1",-0.595636849438329,-9.15082223574838,5.65018364749168e-20,7.04803908188112e-16
"56895","AGPAT4",-0.812645444789786,-9.14817446704319,5.79037270393669e-20,7.22291091089063e-16
"9322","TRIP10",-0.750658933127375,-9.14777616257925,5.81175677479059e-20,7.24958540087378e-16
"23385","NCSTN",0.515645621436069,9.14718657082357,5.84355400248435e-20,7.28924926269898e-16
"55422","ZNF331",-0.612669227852644,-9.14254979992047,6.09968670011465e-20,7.60874918972301e-16
"1654","DDX3X",-0.377437100999462,-9.14102437247992,6.18635234981157e-20,7.71685592115495e-16
"139716","GAB3",-0.927866254600159,-9.14092240917486,6.19218849782416e-20,7.72413593218586e-16
"10048","RANBP9",0.494413980951902,9.13999870177295,6.24530798955284e-20,7.79039718616822e-16
"84449","ZNF333",-0.551423946090552,-9.13766518301773,6.3815158245358e-20,7.96030283952596e-16
"57176","VARS2",0.542712089537907,9.13699721187425,6.42104310310145e-20,8.00960916680874e-16
"10548","TM9SF1",0.48922976656372,9.13637699237296,6.45796129366937e-20,8.05566091772318e-16
"80155","NAA15",0.54613045744559,9.13622963624552,6.46676337730213e-20,8.06664063684668e-16
"2287","FKBP3",0.589350559308322,9.13602545670682,6.47897931902373e-20,8.0818788025502e-16
"5634","PRPS2",0.66964606690037,9.13401372928663,6.6005659102642e-20,8.23354591646356e-16
"440503","PLIN5",-1.74703041664985,-9.13360713452875,6.62541264392226e-20,8.26453973202863e-16
"6929","TCF3",0.544006033123826,9.13250122424003,6.69346274209331e-20,8.34942542448719e-16
"51701","NLK",0.624551622862419,9.1318337092218,6.73487087576478e-20,8.40107793042899e-16
"4097","MAFG",-0.584277854578831,-9.12966076788245,6.87142702107003e-20,8.57141806608275e-16
"220323","OAF",-0.97801662679154,-9.12933940311216,6.89185379547369e-20,8.59689842447388e-16
"339044","PKD1P1",-0.704658587608536,-9.12830902868728,6.95775262121355e-20,8.67910061970178e-16
"442245","GSTM2P1",-1.1015896857151,-9.12737016567022,7.01834081078435e-20,8.7546783273724e-16
"339804","C2orf74",-0.891092809347972,-9.12224786817239,7.3582007907487e-20,9.17861966637992e-16
"6484","ST3GAL4",0.765178807573317,9.12115483477077,7.43280176710525e-20,9.27167692428709e-16
"55699","IARS2",0.578619075109602,9.12100826224442,7.44286221172926e-20,9.28422632291108e-16
"112755","STX1B",-0.988465613980854,-9.12048178081881,7.47910996336491e-20,9.3294417683014e-16
"3321","IGSF3",1.04588601204953,9.11994812231544,7.51602990946036e-20,9.37549570906085e-16
"57156","TMEM63C",1.77460835468252,9.11899618511981,7.58233530078715e-20,9.45820505420189e-16
"8128","ST8SIA2",-1.74133264488042,-9.11288253563241,8.02216475383286e-20,1.00068483139311e-15
"140739","UBE2F",0.575339685803616,9.11125576136705,8.14338590155632e-20,1.01580595736014e-15
"9179","AP4M1",0.487848063845005,9.10893398529886,8.31953786702958e-20,1.03777915353327e-15
"26167","PCDHB5",-1.25977038705431,-9.1080292561547,8.38919429021174e-20,1.04646809576101e-15
"26355","FAM162A",0.642628352825032,9.10784594941341,8.40337741108116e-20,1.04823729825826e-15
"7627","ZNF75A",0.644583197581548,9.10741237535083,8.43701903205898e-20,1.05243375405904e-15
"2734","GLG1",-0.438011154479015,-9.10477216904768,8.64476855241982e-20,1.07834842922885e-15
"10916","MAGED2",1.00414174165178,9.10457575895883,8.66042395590515e-20,1.08030128425961e-15
"79022","TMEM106C",0.623989101674363,9.10449819308944,8.6666142709294e-20,1.08107346415573e-15
"221184","CPNE2",-0.852794808060242,-9.10417634150145,8.69234710008537e-20,1.08428337726465e-15
"7227","TRPS1",1.24101582623535,9.10335470039976,8.75838229690037e-20,1.09252060771535e-15
"1475","CSTA",-1.3092577822968,-9.10001086995789,9.03227895166782e-20,1.12668647643104e-15
"1122","CHML",0.860240603518949,9.09687403703745,9.29690830058162e-20,1.15969634141455e-15
"6103","RPGR",-0.602357675401802,-9.09630347086311,9.34585940906909e-20,1.16580250268728e-15
"9013","TAF1C",-0.54848701199193,-9.09531241670183,9.43149206321529e-20,1.17648431996548e-15
"10040","TOM1L1",0.899491091981644,9.0947928700342,9.47669316638103e-20,1.18212270557437e-15
"137886","UBXN2B",0.575520261473777,9.09215944737368,9.70911737319842e-20,1.21111530113277e-15
"90952","ESAM",-1.03921080913812,-9.09162316547245,9.75713520322799e-20,1.21710504525066e-15
"5017","OVOL1",1.53554233590934,9.09058045362579,9.85117076378586e-20,1.22883504107465e-15
"2217","FCGRT",-0.835599240882578,-9.08997238481486,9.90642151010917e-20,1.23572701917102e-15
"51473","DCDC2",-1.96736714170987,-9.08855173401828,1.00367020405838e-19,1.25197821254243e-15
"4943","TBC1D25",-0.341804959045194,-9.08595835870667,1.02789087337494e-19,1.2821910754479e-15
"286053","NSMCE2",0.528453523589751,9.0857540483696,1.02982338187403e-19,1.28460168654966e-15
"400","ARL1",0.438912370359335,9.08121163793959,1.07372815367929e-19,1.33936849889954e-15
"22900","CARD8",-0.500984180216821,-9.08006592273189,1.08509110998493e-19,1.35354265059521e-15
"25850","ZNF345",-0.645244611992931,-9.07932189873401,1.09253374196429e-19,1.36282658972625e-15
"90024","FLJ20021",-0.939456278092133,-9.07799926461474,1.10588910010955e-19,1.37948606347665e-15
"9918","NCAPD2",0.62726357052621,9.07586105908588,1.12782176946463e-19,1.40684487523018e-15
"6778","STAT6",-0.59255012250417,-9.07440190677966,1.14303526001538e-19,1.42582218334319e-15
"5820","PVT1",1.17901630807872,9.07283404371361,1.15960827471194e-19,1.44649536187567e-15
"57674","RNF213",0.696274405393579,9.07087690115472,1.18062971881558e-19,1.47271751125055e-15
"2048","EPHB2",0.991485272017422,9.07057767346026,1.18387670903735e-19,1.47676780685319e-15
"55846","ITFG2",-0.442028337193427,-9.06941226798539,1.19660713282062e-19,1.49264773748044e-15
"9213","XPR1",0.586568787622713,9.06813447968409,1.21072069768544e-19,1.51025299829282e-15
"27152","INTU",-0.756997751604824,-9.06724942145853,1.22059274801619e-19,1.52256739387539e-15
"79735","TBC1D17",-0.544674698778208,-9.06701975014639,1.22316750389272e-19,1.52577914435577e-15
"55790","CSGALNACT1",-0.849625261116731,-9.06700684276487,1.22331236272737e-19,1.52595984126613e-15
"8842","PROM1",-2.19993499091426,-9.06593247343555,1.23542957699065e-19,1.54107485433813e-15
"493861","EID3",-0.80738759474822,-9.06439531397973,1.2529728645315e-19,1.56295835121659e-15
"254170","FBXO33",-0.517376573543857,-9.06340865252478,1.26436292199556e-19,1.57716630889726e-15
"23228","PLCL2",-0.9904639964595,-9.05906827550834,1.31569567668532e-19,1.64119878709727e-15
"5268","SERPINB5",-2.27192480961313,-9.05677150518169,1.34368689384964e-19,1.67611503138804e-15
"80144","FRAS1",-1.33423784746373,-9.05645674568223,1.34756850229178e-19,1.68095694975876e-15
"4131","MAP1B",-1.03089091042792,-9.05361392119435,1.38313194921492e-19,1.72531879345069e-15
"1830","DSG3",-2.50853953114224,-9.05204299643333,1.40318029511638e-19,1.75032710012817e-15
"56940","DUSP22",-0.72022203847305,-9.05096694732691,1.41707842498621e-19,1.7676636273278e-15
"9675","TTI1",0.514661930107881,9.05094211154492,1.4174008020626e-19,1.76806576049289e-15
"822","CAPG",0.821562358204093,9.04797215455052,1.45647902741693e-19,1.81681193879988e-15
"7472","WNT2",1.2637293931357,9.04758126974625,1.46170087786967e-19,1.82332567505462e-15
"9467","SH3BP5",-0.961766498154436,-9.04630789872241,1.47884054435428e-19,1.84470569502753e-15
"5684","PSMA3",0.497580018974658,9.04522010044543,1.49363957904843e-19,1.86316601090501e-15
"51588","PIAS4",0.51078920131036,9.04473980762611,1.50022024326955e-19,1.87137473145443e-15
"202309","GAPT",1.10790018262345,9.04277903130449,1.52738408157946e-19,1.90525890336222e-15
"6523","SLC5A1",-2.16175618650473,-9.04228793908564,1.53426324439013e-19,1.91383997105224e-15
"51604","PIGT",0.646309160293933,9.04190920577143,1.53958939956403e-19,1.92048381701618e-15
"26995","TRUB2",0.461125540365906,9.04190623370633,1.53963126810942e-19,1.92053604383969e-15
"6146","RPL22",-0.503415309348326,-9.04121939449126,1.54933725487525e-19,1.93264329173139e-15
"57478","USP31",-0.724330688027834,-9.03732046517054,1.60559130747298e-19,2.0028145969418e-15
"65082","VPS33A",0.344995845144538,9.03244618273555,1.67876381668128e-19,2.09408998492823e-15
"79866","BORA",0.640109523186134,9.03187697674207,1.68752071892825e-19,2.1050133447911e-15
"115399","LRRC56",1.24320628022859,9.0318616554434,1.6877570509466e-19,2.10530814535079e-15
"6874","TAF4",0.462313798340787,9.03105602687153,1.70023010599636e-19,2.12086703421986e-15
"55039","TRMT12",0.554675358239188,9.028287571468,1.74379075865866e-19,2.17520459235081e-15
"5426","POLE",0.516877839505273,9.02730714515131,1.75948036194919e-19,2.19477580349542e-15
"49855","SCAPER",-0.58964382421774,-9.02387246717618,1.81555325256987e-19,2.26472112725566e-15
"374654","KIF7",-0.785193632450412,-9.02331212609548,1.82486715240686e-19,2.27633928591232e-15
"3720","JARID2",0.59361674309656,9.02142076606519,1.85665504298358e-19,2.31599150061771e-15
"9324","HMGN3",-0.560320269974591,-9.01904125916521,1.89742534377424e-19,2.36684837382399e-15
"94097","SFXN5",0.962035686392329,9.01865610011529,1.9041073030171e-19,2.37518344978354e-15
"57515","SERINC1",-0.567586746373239,-9.01422178110831,1.98273151317412e-19,2.4732592895334e-15
"11187","PKP3",1.18861447775315,9.01387907029676,1.98893992405241e-19,2.48100366126297e-15
"3913","LAMB2",-0.714194946432991,-9.01243855484467,2.01524646106053e-19,2.5138184355269e-15
"7322","UBE2D2",0.357181428295661,9.01197157112846,2.02384803500789e-19,2.52454803886884e-15
"9789","SPCS2",0.557584480521221,9.01145510436501,2.03340330967133e-19,2.53646728848402e-15
