"","SYMBOL","FC","DESeq2.STAT","PVAL","ADJ.PVAL"
"79140","CCDC28B",0.287520421021657,1.06238717523336,0.288059953488523,1
"55036","CCDC40",0.142828991327169,0.512435552388672,0.60834621432843,1
"57003","CCDC47",0.396712870235593,2.41174648342296,0.0158763165227605,1
"152137","CCDC50",-0.760059988438021,-3.43551259255289,0.000591433976022923,1
"79714","CCDC51",0.432982157260322,2.5839439988579,0.00976776529237672,1
"284001","CCDC57",0.169757815015312,0.919300074933475,0.357938638650362,1
"29080","CCDC59",0.182992533093266,1.60311988912245,0.108908187709418,1
"8030","CCDC6",-0.185442373431706,-1.31996269297985,0.1868474741408,1
"729440","CCDC61",0.0259063378238857,0.119617348492278,0.904786276291376,1
"285331","CCDC66",-0.143289216309951,-0.93721420999398,0.348648381752352,1
"80323","CCDC68",0.0832032313486152,0.258735987300041,0.795838950924437,1
"64925","CCDC71",0.186938097853268,1.33859826356625,0.18070149172867,1
"168455","CCDC71L",-0.353699748572892,-1.22953362941259,0.218871797129047,1
"90557","CCDC74A",-0.418659820970429,-1.05226483449824,0.292678060787541,1
"83987","CCDC8",-1.01833208567634,-2.80767721412722,0.00499002158649942,1
"79780","CCDC82",-0.230981323454048,-1.99495457430269,0.0460478344790935,1
"317762","CCDC85C",-0.708679666050288,-2.97361498995066,0.00294314106927236,1
"79080","CCDC86",0.538797855516279,3.02791374427017,0.00246248363573127,1
"55704","CCDC88A",-0.381015886904826,-1.65753862922551,0.0974106256886701,1
"283234","CCDC88B",-0.160550872248072,-0.577525852508567,0.563584279619099,1
"440193","CCDC88C",0.0896400073162925,0.440678281397491,0.65944592194987,1
"26093","CCDC9",-0.565891664698714,-3.1416765409345,0.00167983502981471,1
"60492","CCDC90B",0.128801382423303,0.902419780683009,0.366833917252615,1
"55297","CCDC91",-0.2594900616695,-1.57236166206034,0.115866700115921,1
"80212","CCDC92",-0.596261867928492,-2.7076810774414,0.00677550975025112,1
"54520","CCDC93",0.156221367457681,0.977728600866249,0.328208572228063,1
"257236","CCDC96",0.145241670817233,0.699962916844746,0.483950463468902,1
"90324","CCDC97",0.0913393840304859,0.583989765761544,0.559227197571026,1
"6356","CCL11",-0.127073770101447,-0.331030432035678,0.740621498778908,1
"6357","CCL13",-1.328134114523,-2.9537257390534,0.00313962892474531,1
"6362","CCL18",0.962995421697137,1.85136151807691,0.0641175613256468,1
"6364","CCL20",-0.467464937803003,-0.812145240798336,0.416708296319021,1
"6367","CCL22",0.0484965240128133,0.0895799110611953,0.928621048865203,1
"6348","CCL3",-0.226650988026465,-0.514530495842651,0.606881144850217,1
"6351","CCL4",-1.20168677744566,-2.91715548982686,0.00353239631262556,1
"6352","CCL5",-0.283569233537782,-0.622078217563704,0.533890437245338,1
"83605","CCM2",0.146059344717705,0.951923036467821,0.341136015565552,1
"57820","CCNB1IP1",0.222685311445086,1.66557679222136,0.0957977367408021,1
"892","CCNC",0.228505832918069,1.53050370831417,0.12589209627282,1
"595","CCND1",-0.228715906098905,-0.739336016849744,0.45970298404063,1
"896","CCND3",-0.456659306545389,-2.40287298235286,0.01626683645492,1
"23582","CCNDBP1",-0.339629398728115,-3.13987774160154,0.00169018355485096,1
"900","CCNG1",-0.479404932603179,-2.78568181105466,0.00534152757881218,1
"901","CCNG2",0.11828134126569,0.538715174590197,0.590083401495994,1
"902","CCNH",-0.563602696072355,-3.36165457281083,0.000774769790237765,1
"54619","CCNJ",0.559964568343038,2.32717126412444,0.0199561517946085,1
"79616","CCNJL",0.878745117888544,2.17917917411352,0.0293183604074318,1
"8812","CCNK",0.303107739382787,1.96330528801213,0.0496107113808652,1
"57018","CCNL1",-0.3119693132836,-1.32359671118416,0.185637018020586,1
"10309","CCNO",1.76420328236599,3.35549246148223,0.00079223815684417,1
"904","CCNT1",-0.0935048608670779,-0.652693600773709,0.513953828787383,1
"905","CCNT2",0.20728922840084,1.38725976773531,0.165362566349829,1
"219771","CCNY",-0.387707711143555,-3.4217185273161,0.000622266968784728,1
"151195","CCNYL1",-0.242229001820979,-1.15129227742769,0.249612013139305,1
"9738","CCP110",0.00293585637242335,0.0142849306797764,0.988602661981816,1
"9236","CCPG1",-0.487427621228775,-2.71529612048408,0.00662165334993595,1
"1230","CCR1",-0.103151764407893,-0.322843118564117,0.746814056131573,1
"1234","CCR5",-0.646112886731665,-1.42697902245845,0.153585941321607,1
"1236","CCR7",0.0383060967781467,0.0702440338470616,0.94399942691864,1
"9034","CCRL2",-0.249376723813296,-0.712459748187832,0.476180128437045,1
"9973","CCS",-0.250351340440576,-1.71500637132393,0.0863440588061827,1
"10576","CCT2",0.485492987681177,3.79305568143045,0.000148804772369279,1
"10575","CCT4",0.377660151998042,3.82028880369335,0.000133295501812668,1
"908","CCT6A",0.662430212533987,3.65526319370439,0.00025691826510346,1
"10693","CCT6B",-0.582660219501383,-2.2644442824439,0.0235468029948191,1
"643253","CCT6P1",-0.284424154136125,-1.19731837616745,0.231182484592143,1
"643180","CCT6P3",0.205246985015097,1.19154856634634,0.233438302691338,1
"9398","CD101",0.0440261995332648,0.199820101958539,0.8416212792817,1
"135228","CD109",0.186974119033731,0.590854216672104,0.554618104459135,1
"929","CD14",-0.509493912843448,-2.09820023147571,0.0358874611878877,1
"977","CD151",-0.397738979775107,-1.75943790126447,0.0785031590989864,1
"9332","CD163",-0.433492057322613,-1.50394288387213,0.132596073834174,1
"283316","CD163L1",-1.04914532829615,-3.80893966419525,0.000139564005630878,1
"8763","CD164",-0.00297370372673388,-0.0185756728101909,0.985179609772948,1
"4064","CD180",-0.390307407669235,-1.10516432450171,0.269088392284426,1
"914","CD2",-0.900350390014694,-1.90708522218002,0.0565095525743297,1
"50489","CD207",-0.400025993794438,-0.765895658719341,0.443738389250395,1
"100133941","CD24",1.73078504182627,3.18171292529234,0.00146406859419235,1
"919","CD247",-0.598217802132109,-1.53512582612313,0.124752923576904,1
"939","CD27",-0.798537016262041,-1.99792483104413,0.0457248101396456,1
"29126","CD274",0.0791901983819309,0.205779516906663,0.836963141920764,1
"940","CD28",-1.13806335461712,-3.68670794342128,0.000227173821178783,1
"23607","CD2AP",0.443490990840802,1.41581210481453,0.156830524528504,1
"10421","CD2BP2",0.0322105423719997,0.283114156673751,0.777089329912178,1
"11314","CD300A",-0.0889223331307535,-0.292273623054535,0.770077424514271,1
"342510","CD300E",-0.649425648439761,-1.64249427081594,0.100487612510115,1
"51293","CD320",-0.400096382320447,-1.53464467881036,0.124871131576138,1
"948","CD36",-1.60097275158168,-3.62699414216137,0.00028673979651959,1
"915","CD3D",-1.17227188795749,-2.36103934875948,0.0182237968551099,1
"916","CD3E",-1.26264216301309,-2.72424035341647,0.00644495843907426,1
"920","CD4",-1.08893134398424,-3.05074700437461,0.00228272832375977,1
"958","CD40",-0.516505650744939,-1.8763101083522,0.0606127098212369,1
"960","CD44",-0.972668035889298,-3.36827774671315,0.00075639354404915,1
"4179","CD46",0.4160654780382,1.79255589793778,0.0730439636167018,1
"961","CD47",-0.204097879030131,-1.20824395951735,0.226953437324081,1
"921","CD5",-1.1976204966465,-2.74621218217701,0.00602877586315202,1
"963","CD53",-0.633933612383979,-1.94490780577382,0.0517860754040911,1
"1604","CD55",-1.24695309414196,-3.47538538960111,0.000510119917774794,1
"965","CD58",0.0943271457601488,0.347088911687218,0.728524523498083,1
"923","CD6",-0.792411133283434,-1.96959240839546,0.0488851024049788,1
"967","CD63",-0.312563456201815,-1.90265014906012,0.0570862107839918,1
"968","CD68",-0.220462785337652,-0.791563707113429,0.42861511575391,1
"924","CD7",-0.4966173571505,-1.19361573616166,0.232628315575998,1
"971","CD72",-0.00725704114441187,-0.0211099212722756,0.983157970628533,1
"972","CD74",-0.706460692100111,-2.31690056979928,0.0205091487293766,1
"973","CD79A",-1.2964119893353,-2.32001593524136,0.0203400153173844,1
"3732","CD82",-0.317669617447741,-0.86239783842119,0.388468629631073,1
"9308","CD83",-0.209468282107477,-0.715371252731091,0.474379670978912,1
"8832","CD84",-0.317901850393078,-1.03180480124001,0.30216356963496,1
"942","CD86",0.000863110250308207,0.00266094381327949,0.997876876519726,1
"925","CD8A",-0.641081900413933,-1.32269764385775,0.185935947403496,1
"926","CD8B",-0.840253531810861,-1.84509218450117,0.0650241299203916,1
"928","CD9",0.19489435701128,0.747089436229558,0.455009576355085,1
"10225","CD96",-0.561771926091641,-1.18432298728741,0.236285232673024,1
"4267","CD99",-0.473451379036755,-2.00528850921953,0.044932212543529,1
"978","CDA",-0.559936205367224,-1.43926358944049,0.150075854781034,1
"81602","CDADC1",-0.606458957024876,-3.8512326485848,0.000117524784620082,1
"146059","CDAN1",0.396092711844842,3.12309820788735,0.00178958023121156,1
"8872","CDC123",0.510764153296098,3.4905126435784,0.000482094800785109,1
"8556","CDC14A",-0.230376894892101,-1.51283031831081,0.130322765484224,1
"8555","CDC14B",-0.588321695811963,-2.41773820715938,0.0156173082517784,1
"168448","CDC14C",-0.511947100257044,-1.80706650521048,0.0707519103691623,1
"8881","CDC16",0.0353017108104288,0.282964974291901,0.777203686616133,1
"8697","CDC23",0.292400774343899,3.61964278863711,0.000295009985291637,1
"994","CDC25B",0.42981684193105,2.14126236041489,0.032252886652351,1
"246184","CDC26",-0.068345912291062,-0.465428823738936,0.641624396834315,1
"996","CDC27",0.268535581719936,2.18704676109658,0.0287391105423227,1
"997","CDC34",0.406054593029,2.85687010460173,0.00427840887734774,1
"11140","CDC37",0.141046583720328,1.47266768939921,0.140840662989333,1
"51362","CDC40",0.255241188191064,1.87668311898584,0.0605615376517754,1
"998","CDC42",0.131605077582694,1.1974875150832,0.231116590940431,1
"8476","CDC42BPA",-0.932497652463769,-3.61340678933688,0.000302200024053377,1
"9578","CDC42BPB",-0.323698392014145,-1.873060768775,0.0610599939620322,1
"55561","CDC42BPG",1.39981589608791,2.63837215654406,0.00833051041508987,1
"11135","CDC42EP1",-0.337008818443638,-1.25315535832406,0.210149172764393,1
"10602","CDC42EP3",-1.08293546327726,-3.20782503690141,0.00133742835631484,1
"23580","CDC42EP4",-0.810263531416052,-3.18744379504931,0.00143536351509128,1
"148170","CDC42EP5",-1.60939712262768,-3.69358396613301,0.000221115452380735,1
"56882","CDC42SE1",0.344842334028498,1.60992100179607,0.107415103453919,1
"56990","CDC42SE2",-0.0930750888511985,-0.558625376205286,0.576417417692162,1
"988","CDC5L",-0.0973712777060018,-0.878605299568626,0.379615321350513,1
"79577","CDC73",-0.136881614876107,-0.890480099339168,0.373208149505725,1
"55536","CDCA7L",0.0103693195701255,0.0292148570311431,0.97669323209425,1
"64866","CDCP1",1.5106044655747,3.1190504831135,0.00181434872162681,1
"999","CDH1",1.49648635683909,2.29287430865617,0.0218552423201269,1
"1009","CDH11",-0.522702115520493,-1.5863160615509,0.112667630618863,1
"1000","CDH2",0.176200386834916,0.411113057811724,0.680989635601729,1
"64072","CDH23",-0.525155637956784,-1.25480465450156,0.209549682520376,1
"60437","CDH26",1.49622085221096,3.42281158808645,0.000619770200513141,1
"1001","CDH3",2.1869903892104,3.91767565739704,8.94068919408842e-05,1
"1004","CDH6",-0.724833852093619,-2.8770234272518,0.00401445790188076,1
"10423","CDIPT",-0.0529591344440282,-0.477250671456587,0.633183632545176,1
"728642","CDK11A",0.082915915211057,0.476860565988687,0.633461414020294,1
"984","CDK11B",0.00169815242051972,0.0108112440223421,0.991374043349773,1
"51755","CDK12",0.338350975137601,2.02147376519013,0.0432307454436095,1
"8621","CDK13",0.190594647187131,1.91345056339158,0.0556903965876873,1
"5218","CDK14",-0.180439167264714,-0.601794001470735,0.547311268533089,1
"5128","CDK17",-0.3208170451137,-1.85581463159906,0.0634799843073437,1
"5129","CDK18",0.806705432486958,3.33250181711326,0.000860689083924244,1
"23097","CDK19",0.174604797511593,1.37556488284673,0.168956385166793,1
"23552","CDK20",-0.618797336625834,-1.74363510061562,0.0812227386389773,1
"8099","CDK2AP1",0.37857916615045,3.04302034063267,0.00234216500979159,1
"10263","CDK2AP2",0.400071017781285,2.40640954326219,0.0161101931343077,1
"8851","CDK5R1",1.25808317437615,3.30081827429437,0.000964033020063296,1
"51654","CDK5RAP1",0.216686699578003,2.6289299122347,0.00856540123002581,1
"55755","CDK5RAP2",-0.225338942698864,-0.911752039616883,0.361899262651458,1
"80279","CDK5RAP3",0.383032531292424,2.93452239345173,0.00334061447092577,1
"1021","CDK6",-0.497598340033166,-1.69813615475123,0.0894820671748568,1
"1022","CDK7",0.405879080109887,1.93673969004876,0.0527771714585262,1
"1024","CDK8",0.0405174763905692,0.191858570659372,0.847852990321773,1
"1025","CDK9",-0.11363341057066,-0.896219587172945,0.370135496444399,1
"54901","CDKAL1",0.580926219657935,2.60749429137809,0.0091207591331045,1
"51265","CDKL3",-0.473540382216268,-2.26787145083065,0.0233370428754764,1
"6792","CDKL5",-0.0485705597111493,-0.214887490977014,0.829855037834973,1
"1027","CDKN1B",0.00795526677809568,0.0480335964234713,0.961689467425295,1
"1029","CDKN2A",0.85201248092454,1.47281802686414,0.140800110165406,1
"91368","CDKN2AIPNL",0.0666276041642613,0.454355651598758,0.649572866715344,1
"1030","CDKN2B",-0.22238947438008,-0.633099095848638,0.526668932688705,1
"1031","CDKN2C",0.0904334167633479,0.238777658025963,0.811277995493949,1
"1032","CDKN2D",0.0511394178986829,0.206061505623272,0.83674286751373,1
"1039","CDR2",-0.881194713497454,-3.82131895623311,0.000132739842394023,1
"30850","CDR2L",0.744786915173768,3.41336128629261,0.00064166814801653,1
"1040","CDS1",1.16957315274498,2.58779213734054,0.00965932495642869,1
"8760","CDS2",-0.582841692493894,-3.85586561140156,0.000115320831887431,1
"55573","CDV3",-0.351226703857662,-2.172402160332,0.0298253422137582,1
"9425","CDYL",0.427547449837384,3.14149707709739,0.00168086486476095,1
"124359","CDYL2",-0.266431796681892,-1.2944823291023,0.195498869199139,1
"634","CEACAM1",0.812600004476847,1.61262689407808,0.106825591930531,1
"56971","CEACAM19",-0.478646815142082,-1.31867896042288,0.187276463515027,1
"1050","CEBPA",1.12483584681182,3.22072511217245,0.00127866728122993,1
"1051","CEBPB",-0.758203049451645,-2.2332115759567,0.0255349953112974,1
"1054","CEBPG",0.236025586202993,1.47937350611688,0.139040516994616,1
"10153","CEBPZ",-0.0505501169419733,-0.398802161141952,0.690038984530925,1
"27443","CECR2",0.806420349222297,1.61828326666952,0.105601565182586,1
"1056","CEL",-0.404901235841929,-0.847265303637594,0.396847261319448,1
"10658","CELF1",-0.159660978425312,-1.32085332744154,0.186550274500584,1
"60677","CELF6",-0.574144480712865,-1.55674806757243,0.119530311461856,1
"9620","CELSR1",0.493323332758155,1.11590139102957,0.264464346326159,1
"1952","CELSR2",0.57003328712184,1.81224250945487,0.0699487333595916,1
"752014","CEMP1",-0.151844291380791,-0.800009952370332,0.423705030954518,1
"1059","CENPB",-0.397149161837709,-2.87658988797667,0.00401997682538472,1
"55835","CENPJ",0.561663570057258,2.40436167489304,0.0162007360758797,1
"55839","CENPN",0.97441267069392,3.76320824082757,0.000167747405955761,1
"401541","CENPP",0.615182095981365,2.71372303874193,0.00665317643203603,1
"80152","CENPT",0.113749229860778,0.682291925135148,0.495054377968816,1
"201161","CENPV",-0.0833473413202417,-0.283654929134294,0.776674837844855,1
"9731","CEP104",-0.0171861120052213,-0.127459831960343,0.898576463276106,1
"153241","CEP120",-0.473611360703266,-3.6779551493684,0.000235111287956382,1
"145508","CEP128",0.461920086657752,2.45139329422343,0.0142304371871647,1
"9662","CEP135",0.433951470745873,2.49899461873241,0.0124546202263173,1
"22897","CEP164",0.123595402612346,0.775018140873063,0.438328940170606,1
"9859","CEP170",0.193280149776359,1.0015696217397,0.316551498989793,1
"84984","CEP19",0.409157446303185,1.42615249143925,0.153824329702159,1
"55125","CEP192",0.426873811368068,2.71871723935071,0.00655356051179025,1
"11190","CEP250",0.489501650136103,3.49766441795436,0.000469351305425083,1
"80184","CEP290",0.420796995210809,2.36713588858929,0.0179263494952138,1
"9857","CEP350",0.280918906903519,1.47233457332404,0.140930551476009,1
"80817","CEP44",-0.243961059825486,-1.1838250809969,0.236482311715675,1
"9702","CEP57",-0.0562261652953434,-0.670181806505292,0.502741900279192,1
"285753","CEP57L1",0.53807048564648,3.39680127298588,0.000681784605925551,1
"80254","CEP63",-0.0729303846263309,-0.517228770660885,0.604996470326918,1
"23177","CEP68",-0.71560832831048,-3.20240024955274,0.00136287491381736,1
"80321","CEP70",0.321169062268752,1.85338260034269,0.0638275394479862,1
"79959","CEP76",0.596459525347885,3.77145961321077,0.000162295428223503,1
"84902","CEP89",0.418941155983035,2.42227439011758,0.015423699622283,1
"90799","CEP95",0.404210486643591,2.55185319167933,0.0107151658226817,1
"79598","CEP97",0.61319475274359,2.69506023472577,0.0070375907567785,1
"10390","CEPT1",0.445907461794733,3.2605461579236,0.00111197866665072,1
"51148","CERCAM",0.277620742276003,1.04175838428649,0.297523712793732,1
"64781","CERK",-0.856012770405932,-3.54623185243773,0.000390782222857234,1
"91012","CERS5",-0.0290614497742775,-0.218627173546841,0.826940483402055,1
"253782","CERS6",0.424979893732018,2.39435257615164,0.0166497352409741,1
"283848","CES4A",0.529992180932708,1.3865988740831,0.16556411184356,1
"1069","CETN2",-0.342144012955023,-2.14816061621406,0.0317009981835213,1
"1070","CETN3",-0.0786060431048137,-0.28483325991189,0.775771889486995,1
"629","CFB",-0.18212984417823,-0.481043238657725,0.63048576831283,1
"10428","CFDP1",0.179067317490632,1.3094285552191,0.190389224022953,1
"3426","CFI",-1.01113546874587,-2.93443352345464,0.00334157123619105,1
"8545","CGGBP1",-0.0686826352206687,-0.567825006544313,0.570153798058623,1
"57530","CGN",1.24725335992417,2.43167986531549,0.0150289842417128,1
"10669","CGREF1",1.49088474473139,3.65550633475351,0.00025667486982223,1
"494143","CHAC2",1.07984430093431,3.57638917947403,0.000348372900675562,1
"150356","CHADL",-0.674308750007255,-2.98188629973505,0.00286478371923246,1
"283489","CHAMP1",-0.13918457311763,-0.61586810465923,0.537981573915352,1
"118487","CHCHD1",0.394714983047214,2.10986210636228,0.0348702350491887,1
"400916","CHCHD10",-0.443622399481854,-1.86536379983401,0.0621304279141904,1
"51142","CHCHD2",0.398663862517498,2.37453466455074,0.0175710862367951,1
"54927","CHCHD3",0.232537759756161,1.58884830824485,0.112094643826964,1
"131474","CHCHD4",0.19997830399098,1.18571648110568,0.235734283695198,1
"84269","CHCHD5",0.121592262217093,0.979245224108804,0.327458828152357,1
"84303","CHCHD6",0.70523554459089,3.76288857968114,0.000167962045231273,1
"79145","CHCHD7",-0.182535099381076,-1.12404061140163,0.260995797760576,1
"1105","CHD1",-0.330259698298922,-1.45871830662147,0.144642655357345,1
"9557","CHD1L",0.510050471528285,3.01297371941592,0.00258701319917689,1
"1106","CHD2",-0.328289812281767,-1.67669529945729,0.0936020802689701,1
"1107","CHD3",-0.337432307461597,-1.92093954882828,0.0547393290572197,1
"1108","CHD4",0.124431853878606,1.21718067082688,0.223535482754962,1
"84181","CHD6",0.156752567370114,0.995958990381838,0.319270071225894,1
"55636","CHD7",0.681085736315566,3.49386354055484,0.000476084298060272,1
"57680","CHD8",0.321972205990143,3.83106486924738,0.000127589858182598,1
"80205","CHD9",-0.404339024176344,-2.06051138208281,0.0393496788698208,1
"10523","CHERP",0.192550364417738,1.37709074563329,0.168484193536904,1
"55743","CHFR",0.428091001093013,3.48389990807342,0.000494164255625003,1
"26511","CHIC2",-0.0613158499785836,-0.312244478497066,0.754854731688711,1
"66005","CHID1",-0.374888090269389,-2.9380387731697,0.00330295712702799,1
"1119","CHKA",0.00991648759514608,0.0485843619535737,0.961250532600403,1
"10752","CHL1",-0.369111762294015,-0.734712839965721,0.462514398835969,1
"1121","CHM",-0.254399311290806,-1.76149398030886,0.078154830973682,1
"5119","CHMP1A",0.301123789605259,2.65141791409266,0.00801545940694546,1
"57132","CHMP1B",-0.352409304169905,-1.93450434009295,0.0530511489626181,1
"27243","CHMP2A",0.0899145510747149,0.605635406504818,0.544756885478294,1
"25978","CHMP2B",-0.327726742422275,-2.55673202851021,0.0105660578229891,1
"29082","CHMP4A",-0.437207594012544,-2.75126448184407,0.00593656912507851,1
"128866","CHMP4B",-0.126306344807819,-0.788936470718574,0.430149138347099,1
"92421","CHMP4C",1.35465451972817,2.90577346437407,0.0036634657160173,1
"51510","CHMP5",0.302783981701786,2.27706583587494,0.0227822944615697,1
"79643","CHMP6",-0.363155460187933,-2.53837585611146,0.0111368306875839,1
"91782","CHMP7",-0.56647764202743,-3.60613063914866,0.00031079671436157,1
"1123","CHN1",0.0736254689791721,0.314302678623816,0.753291163989658,1
"1124","CHN2",-0.685775613128725,-2.30874952918461,0.0209574841742877,1
"26973","CHORDC1",0.485061763001658,3.20423605974578,0.00135421393682349,1
"63928","CHP2",-0.83507710228622,-1.26876649821474,0.20452435718175,1
"79586","CHPF",0.603259005501388,3.46866812741352,0.000523045138056872,1
"54480","CHPF2",0.277084988378929,1.76797291089382,0.0770654324379927,1
"56994","CHPT1",-0.827565796773486,-3.29300302312064,0.000991234087977484,1
"54108","CHRAC1",-0.0148685272810593,-0.122425044356874,0.90256240516335,1
"8646","CHRD",-1.16328452459246,-3.64480471369727,0.000267594916960996,1
"1131","CHRM3",-2.1568929845235,-3.30103035089455,0.000963304612437426,1
"1140","CHRNB1",0.840704063817138,2.77860019770785,0.0054593673089342,1
"8534","CHST1",0.243655199381317,0.771054368965973,0.440674706008537,1
"9486","CHST10",-0.648201477797573,-1.7785744547915,0.0753095552502445,1
"50515","CHST11",0.592074508857188,2.3554426810635,0.0185006510245555,1
"55501","CHST12",-0.0396610840155713,-0.193059267830649,0.846912552048421,1
"113189","CHST14",0.229793647195875,1.09437291929171,0.273791456026676,1
"51363","CHST15",-0.11231122513414,-0.375935973673202,0.706964495746566,1
"9435","CHST2",-0.714539696662441,-2.10634677427925,0.0351742410773893,1
"9469","CHST3",-1.13424529585499,-3.51138783290311,0.000445773536679747,1
"56548","CHST7",-0.5252669886077,-2.44572933049892,0.0144559480444245,1
"22856","CHSY1",-0.237673214503892,-1.14521711264536,0.252119231280712,1
"337876","CHSY3",0.15545562365815,0.529779272762029,0.596264977757717,1
"54921","CHTF8",0.184023692961709,2.25494411041277,0.0241368371020869,1
"26097","CHTOP",0.227180088008987,2.6594873577643,0.00782596670038429,1
"1147","CHUK",-0.0634844095436988,-0.325696282566117,0.744654157093197,1
"9391","CIAO1",0.364125193271637,3.62850571137202,0.000285066444784506,1
"10519","CIB1",0.334733616588483,1.60396251565276,0.108722315324571,1
"10518","CIB2",0.102096717409398,0.359448848210964,0.719259337433621,1
"23152","CIC",-0.35511518444908,-2.89433369627661,0.0037996412389174,1
"27141","CIDEB",-0.655348805600151,-3.93179514356285,8.43139001979884e-05,1
"4261","CIITA",-0.204543173221698,-0.592548563648776,0.55348331094994,1
"51550","CINP",0.377908378525568,2.9357450299708,0.00332747699299943,1
"9541","CIR1",-0.022537863071452,-0.165988621218965,0.86816590490237,1
"493856","CISD2",0.399386292190508,3.4268631662221,0.000610596670144072,1
"284106","CISD3",0.0883255906308218,0.36461950646479,0.715395451835365,1
"1154","CISH",-0.0728372818859957,-0.24271455258254,0.808226533175788,1
"163732","CITED4",0.223358096842167,0.666454076285331,0.505120907864797,1
"25792","CIZ1",-0.256100805179807,-1.3854073773638,0.165927936454228,1
"10970","CKAP4",0.448947773991986,3.42748565899524,0.000609198480046953,1
"51192","CKLF",0.846300695727256,3.58011618284155,0.000343441469934925,1
"548596","CKMT1A",1.53194448153556,2.50423592712505,0.0122716173960871,1
"1159","CKMT1B",1.63734872214684,2.83054130928814,0.00464693099980461,1
"23332","CLASP1",-0.277672343644925,-2.1039645129596,0.0353815426834183,1
"23122","CLASP2",-0.145854847987641,-0.832110776167721,0.405346419773479,1
"11129","CLASRP",0.0449014424752821,0.384292903873397,0.700761366863441,1
"9635","CLCA2",1.09955431899808,1.33602900623324,0.181539792662672,1
"22802","CLCA4",-2.40095203344957,-2.84315187475217,0.00446697788882482,1
"23155","CLCC1",0.0692147450962748,0.590545441200794,0.55482503017815,1
"23529","CLCF1",-0.919208474642363,-2.42904533051766,0.0151386394294748,1
"1182","CLCN3",-0.312669060603088,-1.18300318950742,0.236807883355573,1
"1183","CLCN4",-0.253907101598828,-0.719537391164851,0.471809872414877,1
"1184","CLCN5",0.68479519079149,3.15295043998535,0.00161629245058744,1
"1185","CLCN6",-0.291826880932046,-1.51211296235747,0.130505127828259,1
"1186","CLCN7",0.121386209171175,0.900288668418002,0.367966649833106,1
"9076","CLDN1",1.15944631465312,2.05817803420825,0.0395730463794922,1
"24146","CLDN15",0.357411741524981,1.85567025785462,0.0635005726293802,1
"137075","CLDN23",0.0969307863773454,0.229027176382101,0.818847793741614,1
"1365","CLDN3",0.784945209187391,1.32439576587192,0.1853716400706,1
"1364","CLDN4",0.287824647354472,0.436574897134921,0.662419671113785,1
"1366","CLDN7",1.24560083527387,2.07174832429045,0.0382889181380157,1
"56650","CLDND1",-0.257931704314473,-1.26280773364037,0.206658284728158,1
"6320","CLEC11A",-0.609254038513082,-2.08363860954298,0.0371930522502261,1
"23274","CLEC16A",-0.178118821340961,-1.39788139329171,0.162148687020262,1
"9976","CLEC2B",-0.79800060091922,-2.85639622874801,0.00428480043220402,1
"29121","CLEC2D",-0.0751245810824508,-0.562585712014264,0.573717023571148,1
"64581","CLEC7A",0.491914032939029,1.11942119337226,0.262960493705228,1
"1192","CLIC1",0.134631027677116,0.73761886236317,0.460746089914312,1
"9022","CLIC3",1.54244185045195,2.82870410624156,0.00467368882361167,1
"53405","CLIC5",-1.11712290584628,-3.547120690813,0.000389466128994609,1
"54102","CLIC6",-0.571200447828609,-1.32170653030258,0.18626589327414,1
"9685","CLINT1",-0.0670402260748467,-0.397051456089464,0.691329516175819,1
"7461","CLIP2",-0.65739850582209,-2.92337161388539,0.0034626298782679,1
"1195","CLK1",-0.668491547447952,-3.23217598008186,0.00122851373120515,1
"1198","CLK3",0.185437960097039,1.16710483696135,0.243168034745672,1
"57396","CLK4",-0.534471685559806,-3.01119116941469,0.00260224963408887,1
"79789","CLMN",-0.0583818072172052,-0.200914196552472,0.840765666815189,1
"79827","CLMP",-1.08253876122637,-3.6288486473781,0.000284688079984937,1
"1201","CLN3",0.602732710218204,3.26934080102199,0.00107798378775873,1
"1203","CLN5",-0.360308419576905,-2.49460496799491,0.0126097424257565,1
"2055","CLN8",-0.926610613064005,-3.92086573919758,8.82314135902977e-05,1
"1207","CLNS1A",0.633617775554266,3.46331261410736,0.000533568092592989,1
"9575","CLOCK",-0.176998808006211,-0.707739159222308,0.479107254695627,1
"10978","CLP1",0.197239381294052,1.16273458291412,0.244937205803507,1
"8192","CLPP",0.298229274133431,2.644827284998,0.00817326233488112,1
"1209","CLPTM1",0.273849405181721,1.88908240036132,0.0588807883182748,1
"81037","CLPTM1L",0.408578657587985,2.4351810097037,0.0148843418436479,1
"10845","CLPX",0.348320945263039,2.70557896868667,0.00681854343003844,1
"22883","CLSTN1",0.183722207510221,1.33681046614404,0.181284511978382,1
"64084","CLSTN2",-0.463979898941532,-1.4952830896003,0.134840576485959,1
"9746","CLSTN3",0.896058402583201,3.32796604948375,0.0008748252698535,1
"1211","CLTA",0.245461775161231,2.03724879843288,0.0416251159468322,1
"1212","CLTB",-0.594531070186689,-2.84745313288306,0.00440705828091807,1
"1213","CLTC",0.410109984483623,3.47905031678978,0.000503194096763346,1
"8218","CLTCL1",0.588248945654506,2.0645798629756,0.0389627702143058,1
"23059","CLUAP1",-0.743565771431794,-2.81278139180333,0.00491150291872377,1
"55907","CMAS",0.543582025977216,2.43350455311688,0.0149534473563326,1
"134147","CMBL",-0.64134452988789,-1.9628010301896,0.0496692980695239,1
