,Unnamed: 0,SYMBOL,FC,DESeq2.STAT,PVAL,ADJ.PVAL
278,8914,TIMELESS,1.80837253114788,8.70703791747762,3.1191877591508097e-18,3.7985468530938603e-14
279,4796,TONSL,1.75662842417015,8.70684840891896,3.12440510971644e-18,3.8049005426126905e-14
280,24137,KIF4A,3.29511299161566,8.70569137761901,3.1564466843497297e-18,3.8439207722011e-14
281,4998,ORC1,2.63676535512931,8.70525277969045,3.1686773539485003e-18,3.85881528163849e-14
282,55355,HJURP,3.41909058952922,8.70075813560829,3.29674232483629e-18,4.01477280318564e-14
283,92312,MEX3A,3.37581471432984,8.69553485854429,3.45199810345283e-18,4.2038432903848503e-14
284,64344,HIF3A,-4.85518906730349,-8.68651098628809,3.73740818114164e-18,4.5514156829942903e-14
285,6491,STIL,2.49099830245374,8.66693496960158,4.43908332090729e-18,5.4059156682009e-14
286,146433,IL34,-2.19718121380522,-8.66640123047113,4.4599327203414395e-18,5.4313060668318e-14
287,10516,FBLN5,-2.50269589114699,-8.6582279477287,4.79154617530008e-18,5.83514493228044e-14
288,1036,CDO1,-3.28354538131414,-8.64985775229824,5.15636630045729e-18,6.279422880696881e-14
289,117581,TWIST2,-2.91040433569584,-8.64940565469527,5.17683341562829e-18,6.30434773355214e-14
290,55143,CDCA8,3.2263251665746,8.63441872609559,5.9026410628874595e-18,7.188236286384351e-14
292,10398,MYL9,-3.78841475181451,-8.61992060084527,6.7000554462633695e-18,8.159327522459541e-14
294,8438,RAD54L,2.54238823616125,8.59992772751934,7.976631478748419e-18,9.713941814819831e-14
295,10721,POLQ,3.29353486578832,8.59627781242568,8.23433224346084e-18,1.00277698060866e-13
296,83875,BCO2,-2.91225726816301,-8.59564244608421,8.28002422138318e-18,1.00834134968004e-13
297,2774,GNAL,-3.05473215192984,-8.58113735865904,9.39396246183585e-18,1.14399674860237e-13
298,63967,CLSPN,3.17011985072381,8.57796749395374,9.65642272953289e-18,1.17595916000252e-13
299,4499,MT1M,-3.3552581634162,-8.57679920831045,9.75496930505834e-18,1.18796016197e-13
301,5350,PLN,-4.07039782340622,-8.57490953805269,9.9164707915598e-18,1.20762781299615e-13
302,2627,GATA6,-2.95637292577753,-8.57229329952923,1.0144432567096e-17,1.2353889980209499e-13
303,898,CCNE1,1.98344809778956,8.56854231590397,1.04803180246661e-17,1.27629312904384e-13
304,1063,CENPF,3.45404944358019,8.55879224209595,1.14056041830384e-17,1.38897447741042e-13
305,11095,ADAMTS8,-3.92631131969376,-8.55869974659141,1.14147571548429e-17,1.39008912631677e-13
306,4660,PPP1R12B,-3.43904685538474,-8.51057929033578,1.7306650969083e-17,2.10760395501493e-13
307,285313,IGSF10,-4.51336852999544,-8.50469650473137,1.8207125913808502e-17,2.2172637937836e-13
308,51655,RASD1,-2.50824723822401,-8.4857830453887,2.14270891938334e-17,2.60939092202503e-13
309,59,ACTA2,-3.22469506233343,-8.48481578281917,2.16060746809877e-17,2.63118777465068e-13
310,27147,DENND2A,-2.69673998333741,-8.48288881402865,2.19670554137483e-17,2.67514800828627e-13
311,10462,CLEC10A,-2.89720821895879,-8.47831791034402,2.2847296907957602e-17,2.78234381745107e-13
312,23397,NCAPH,3.33421013709849,8.47331740981304,2.38501553426725e-17,2.90447191763066e-13
313,1191,CLU,-3.32080431899958,-8.47246305608116,2.40257886006357e-17,2.92586053578542e-13
314,3624,INHBA,2.94055076451704,8.45714373303977,2.7400610432192602e-17,3.33684633843242e-13
316,6387,CXCL12,-2.66925786038702,-8.44676905286806,2.9947532788331304e-17,3.64701054296299e-13
317,4804,NGFR,-3.46803983840336,-8.43164647358596,3.40835329291755e-17,4.1506926401149995e-13
318,29931,LINC00312,-2.01547417613524,-8.42733284707862,3.53632901097931e-17,4.3065414695705997e-13
320,146956,EME1,2.74828702583573,8.40914281739186,4.1301796108354e-17,5.02973273007535e-13
321,55679,LIMS2,-3.33402718007673,-8.40880877580999,4.14195755661904e-17,5.04407591245067e-13
322,2621,GAS6,-2.31186637821751,-8.40559881940294,4.25683945767969e-17,5.18397909156233e-13
323,624,BDKRB2,-2.48055990492088,-8.39406818662978,4.69603568663236e-17,5.71883225918089e-13
324,23345,SYNE1,-2.55991218564338,-8.3937133726612,4.71023640742362e-17,5.73612589696049e-13
327,9754,STARD8,-1.77327699020965,-8.38433553154543,5.10130906942134e-17,6.21237418474131e-13
328,9764,KIAA0513,-1.87447311988354,-8.37853186601456,5.3591974078970603e-17,6.52643060333703e-13
329,138151,NACC2,-2.28554813604602,-8.37700870389857,5.42898337575847e-17,6.61141595499867e-13
330,113130,CDCA5,2.91866568140438,8.37481022629102,5.53129308683384e-17,6.73600872114625e-13
331,114787,GPRIN1,2.61133766395891,8.36276895353653,6.12631177228185e-17,7.46062247628483e-13
332,11065,UBE2C,3.80997543860809,8.36170123461475,6.18202374879993e-17,7.52846852128856e-13
333,4171,MCM2,2.20637414854588,8.36131587542574,6.20225368658267e-17,7.55310453952037e-13
334,1763,DNA2,1.80260776796698,8.35347418203425,6.62839055784996e-17,8.07205402134969e-13
336,1831,TSC22D3,-1.7203305615851,-8.35158372466636,6.73536760545316e-17,8.20233066992086e-13
338,274,BIN1,-2.67680401242993,-8.34247096312573,7.27540365155377e-17,8.85998656686218e-13
339,53826,FXYD6,-3.67095530956311,-8.33875357424776,7.507768720165641e-17,9.14296074741771e-13
340,4046,LSP1,-1.92897532971631,-8.33623904506161,7.66908009546463e-17,9.33940574025683e-13
341,51514,DTL,3.06954953691298,8.33396502758405,7.8179027092316e-17,9.52064191930224e-13
342,89958,SAPCD2,3.38015584665631,8.3339361092418,7.81981348627251e-17,9.522968863582659e-13
343,8572,PDLIM4,-2.28631784095608,-8.33099666387889,8.01645900956894e-17,9.76244378185306e-13
344,375775,PNPLA7,-2.13104522920913,-8.32654740745315,8.323421879563551e-17,1.01362631649325e-12
345,55771,PRR11,2.78270051746289,8.32349208063954,8.54089853000703e-17,1.0401106229842599e-12
346,83540,NUF2,3.43335321724443,8.31906832668407,8.86574328991454e-17,1.07967021784579e-12
348,10535,RNASEH2A,1.55532614775216,8.31701149527946,9.02090066321166e-17,1.0985652827659199e-12
349,11185,INMT,-2.35085856846051,-8.30644400805258,9.86127290636552e-17,1.20090581453719e-12
350,6876,TAGLN,-3.29696310165884,-8.30422163117897,1.0047593699451001e-16,1.22359596071914e-12
351,57165,GJC2,-2.6044009288682,-8.30246342278995,1.01974550818458e-16,1.24184607986718e-12
352,2676,GFRA3,-3.17102507818034,-8.3018144404823,1.02533264011268e-16,1.2486500891292198e-12
353,3782,KCNN3,-2.13135483518315,-8.30167596232326,1.0265287096947001e-16,1.2501066626662099e-12
354,54507,ADAMTSL4,-2.25368611770034,-8.29351524867137,1.09949836033669e-16,1.33896910321802e-12
356,9156,EXO1,3.11078095813116,8.28566155348546,1.1745435438710001e-16,1.4303591277260998e-12
357,4751,NEK2,3.8235137752689,8.28521842280721,1.17892518009822e-16,1.43569508432362e-12
359,641,BLM,2.35636490374892,8.28372586272897,1.19380238084435e-16,1.4538125393922499e-12
360,7272,TTK,3.53923879872968,8.28158428014051,1.21547263666612e-16,1.480202576932e-12
361,220134,SKA1,3.13920560388608,8.28019835784248,1.22970275690867e-16,1.4975320173633799e-12
362,23024,PDZRN3,-2.72472739706454,-8.27772284517972,1.25553027642869e-16,1.52898477063486e-12
363,6696,SPP1,3.89922765282973,8.27764680168285,1.25633206314868e-16,1.52996118650246e-12
364,29951,PDZRN4,-4.60858331520802,-8.26175704251947,1.43543645730649e-16,1.7480745177078399e-12
365,9319,TRIP13,2.54768394655378,8.25913146276777,1.46736248369583e-16,1.7869540326447799e-12
366,91663,MYADM,-2.72527867079681,-8.25841612613136,1.4761813845920599e-16,1.79769369015621e-12
367,6869,TACR1,-3.03328963584419,-8.2545142236408,1.52521315212918e-16,1.85740457666291e-12
368,23430,TPSD1,-2.76254236730646,-8.25418851708358,1.52937789161436e-16,1.86247639640797e-12
370,5376,PMP22,-2.25221298971501,-8.24334377448041,1.67463532744727e-16,2.03937090176529e-12
371,158471,PRUNE2,-4.14452159624915,-8.24031245110338,1.7176151052627399e-16,2.09171167518897e-12
372,64168,NECAB1,-3.36790966226898,-8.23967493852848,1.72679156926982e-16,2.1028867730567798e-12
373,79866,BORA,1.67393867304046,8.22736503236901,1.91376573374536e-16,2.3305839105551e-12
374,56992,KIF15,2.81164425379509,8.22543555233454,1.9448281978140299e-16,2.36841177929792e-12
375,4256,MGP,-2.75787979493389,-8.22250860203491,1.99290003908582e-16,2.4269536675987098e-12
376,2252,FGF7,-2.92270801208606,-8.21333750288245,2.1512378493979699e-16,2.61977745299684e-12
378,10112,KIF20A,3.71981765952134,8.20704489249054,2.26698822479517e-16,2.76073826015555e-12
379,1152,CKB,-3.23716857162624,-8.20656366376587,2.27608882113216e-16,2.77182096637475e-12
380,1058,CENPA,3.5692263354375,8.20432745043849,2.3188529447092003e-16,2.8238991160668598e-12
381,8208,CHAF1B,1.94251869884303,8.20192438460899,2.36569090668768e-16,2.88093838616426e-12
382,29128,UHRF1,3.61713830130156,8.20039807906686,2.39592299624996e-16,2.9177550248331998e-12
383,990,CDC6,2.80011473187003,8.19941197427767,2.4156573101494004e-16,2.9417874722999398e-12
384,79927,FAM110D,-2.48205865642395,-8.19676709641226,2.46938230287473e-16,3.0072137684408497e-12
385,4826,NNAT,-3.35081632508641,-8.19651612024075,2.47454111426754e-16,3.0134961689550197e-12
386,54069,MIS18A,1.5657189358706,8.1960137900601,2.48489843491308e-16,3.02610931403715e-12
387,7153,TOP2A,3.65426023372885,8.19443596701273,2.5177095611425003e-16,3.0660667035593398e-12
388,8318,CDC45,3.1217881964206,8.18753260372776,2.66636012069339e-16,3.24709335498041e-12
389,27145,FILIP1,-3.47485774372172,-8.18333422551582,2.76096005923209e-16,3.36229716013284e-12
390,332,BIRC5,3.4487056634928,8.17791483667624,2.88797757488927e-16,3.51697909070016e-12
391,27295,PDLIM3,-2.88983211375551,-8.17321931672318,3.00267424116357e-16,3.656656690889e-12
392,5210,PFKFB4,2.25997162320238,8.169184539701,3.1048092250371e-16,3.78103667425017e-12
393,8317,CDC7,1.95446001316774,8.16409046333248,3.23866132950354e-16,3.94404176706941e-12
394,85480,TSLP,-2.86249264408916,-8.15461538830806,3.5029283423684097e-16,4.2658661353362495e-12
395,991,CDC20,3.38219614797805,8.15087412903099,3.61303032222204e-16,4.399948326402e-12
396,1634,DCN,-2.59286628054172,-8.15002304877233,3.6385491663833097e-16,4.4310251748215996e-12
397,9833,MELK,3.67790788950583,8.14941825427749,3.65679125027763e-16,4.4532403845881e-12
398,63876,PKNOX2,-3.19588765622475,-8.14862942976419,3.68071964081778e-16,4.48238037858789e-12
399,995,CDC25C,3.17785302888809,8.14307798972891,3.85353868952148e-16,4.69283941609926e-12
400,3838,KPNA2,1.90442908502396,8.14091146732765,3.9231319080088e-16,4.7775900375731195e-12
401,623,BDKRB1,-3.51334812895845,-8.13691851026839,4.05465427824606e-16,4.93775798004805e-12
402,309,ANXA6,-2.3554952592009,-8.12976701334906,4.30116325797745e-16,5.23795661556494e-12
403,55022,PID1,-2.99669598482872,-8.1196586484209,4.6749669977379e-16,5.6931748098452095e-12
404,11169,WDHD1,1.97822443952224,8.11690032601852,4.78241236048387e-16,5.82402177259726e-12
405,26153,KIF26A,-1.8734194300829,-8.10822255114404,5.13655936248188e-16,6.25530199163043e-12
406,4056,LTC4S,-1.77561677002348,-8.0995454509953,5.51649142482456e-16,6.71798325715135e-12
407,84561,SLC12A8,2.84879807001832,8.09520899803412,5.71661168594157e-16,6.9616897111396395e-12
408,401115,C4orf48,2.06378047716899,8.0862233254827,6.15432945918613e-16,7.49474241539686e-12
410,81930,KIF18A,2.63479539991608,8.08205897260734,6.36822942743261e-16,7.75522979672743e-12
412,5730,PTGDS,-3.0029871175288,-8.07293760960358,6.86266792260024e-16,8.357356996142579e-12
413,93166,PRDM6,-2.98444544942148,-8.06713640106824,7.19661338178483e-16,8.76403577633757e-12
414,94274,PPP1R14A,-2.93148523904291,-8.06113131767286,7.55915715967592e-16,9.205541589053329e-12
415,2175,FANCA,2.46142990003076,8.06054200801329,7.59569044284884e-16,9.25003182130132e-12
417,1440,CSF3,-4.84554239624441,-8.04817363052851,8.40386679919038e-16,1.0234228988054e-11
418,84952,CGNL1,-2.92662389106268,-8.0458882839937,8.56220734471179e-16,1.0427056104390001e-11
419,2289,FKBP5,-1.90035452550767,-8.03364423053128,9.46193064187778e-16,1.15227391356788e-11
420,51285,RASL12,-2.84945903033808,-8.03008659701701,9.7403889082141e-16,1.1861845612423098e-11
421,347240,KIF24,2.09597173486482,8.02804307944539,9.90397063324002e-16,1.20610554371597e-11
422,25927,CNRIP1,-2.21556690839287,-8.0263601459835,1.0040717719609302e-15,1.22275860389402e-11
423,91624,NEXN,-2.91190188124698,-8.02151841945867,1.04445915854378e-15,1.2719423632746099e-11
424,5662,PSD,-3.69720168020997,-8.01819986265433,1.07306107619882e-15,1.30677377859493e-11
425,2045,EPHA7,-3.8203762288211,-8.007298029602,1.1725609246538302e-15,1.4279446940434298e-11
426,857,CAV1,-2.35090644091345,-8.00571996461986,1.18769725490975e-15,1.4463777170291001e-11
427,389125,MUSTN1,-2.29413639107503,-7.99599248346665,1.2853422399918e-15,1.56528977986201e-11
428,55084,SOBP,-2.8537350826566,-7.99356185568044,1.3109506062914801e-15,1.59647564834177e-11
430,729359,PLIN4,-3.76112850656362,-7.97997533197217,1.46362538573117e-15,1.78240299474342e-11
431,672,BRCA1,1.69324487618098,7.97973259693666,1.4665064671886702e-15,1.78591157574236e-11
432,23048,FNBP1,-2.21542569589372,-7.97430083193772,1.53245854163509e-15,1.86622801200322e-11
434,83461,CDCA3,3.11477214304568,7.96920746319293,1.5969517554035701e-15,1.94476784773047e-11
435,57188,ADAMTSL3,-4.1188279916751,-7.96817432824826,1.61035595876502e-15,1.96109148658404e-11
437,118429,ANTXR2,-2.28968513884219,-7.95246768137461,1.8283253765130403e-15,2.2265346435175797e-11
438,4605,MYBL2,3.65521143470633,7.948443854313,1.8886890207750303e-15,2.3000454894998296e-11
439,10439,OLFM1,-3.27710030137215,-7.94770063496769,1.90005126794629e-15,2.3138824341049898e-11
440,54821,ERCC6L,2.81901365205105,7.9448885006513,1.94365534157265e-15,2.3669834749671697e-11
441,5347,PLK1,2.86795597251003,7.94455089637747,1.9489559358198603e-15,2.3734385386414298e-11
442,9839,ZEB2,-2.00019655327975,-7.94331935434178,1.9684128676889e-15,2.3971331902715397e-11
443,51512,GTSE1,3.2042828286252,7.94252733055454,1.98102686632252e-15,2.41249451780757e-11
444,65055,REEP1,-4.21684828224441,-7.93993793813855,2.0228244179512904e-15,2.46339557618108e-11
445,699,BUB1,2.93979359033974,7.93749052592678,2.06312798264701e-15,2.51247725726752e-11
446,1390,CREM,-1.61591456636505,-7.93659177389508,2.0781261484195302e-15,2.5307420235453098e-11
447,8522,GAS7,-2.07832892857742,-7.93487053021383,2.1071502140171104e-15,2.56608753063004e-11
448,3908,LAMA2,-2.02017409251193,-7.92274659443996,2.32320736628475e-15,2.8292019306615696e-11
449,9134,CCNE2,2.58008755633167,7.91683723314416,2.43628341885757e-15,2.9669059474847495e-11
450,9133,CCNB2,2.96552895099783,7.91606087988911,2.45153611253457e-15,2.9854806778446e-11
451,22974,TPX2,3.48083112831867,7.90893865720622,2.5959247895307103e-15,3.1613172086905e-11
452,10891,PPARGC1A,-3.89680183157668,-7.90695552148623,2.6375980976563503e-15,3.2120669633259e-11
453,3373,HYAL1,-2.11717070705441,-7.90578143763233,2.6625798450159803e-15,3.24248973526046e-11
454,10293,TRAIP,1.82802826234092,7.89849886762014,2.8228234431977303e-15,3.4376343891262e-11
455,8470,SORBS2,-3.3523237528108,-7.89657701103832,2.86667163245904e-15,3.49103271400862e-11
456,2258,FGF13,-2.8449878747385,-7.89275739319142,2.9558187118408304e-15,3.59959602727976e-11
457,259266,ASPM,3.54310262946406,7.89189621827395,2.97629194007555e-15,3.6245283246240096e-11
458,3777,KCNK3,-3.44869065916922,-7.88690603935273,3.09770461322528e-15,3.77238467798575e-11
459,6489,ST8SIA1,-2.56418700898237,-7.88355021187231,3.18208211781107e-15,3.87513960307032e-11
460,57158,JPH2,-3.50798483895273,-7.88280703851076,3.2010720299096902e-15,3.8982655180240095e-11
461,9413,FAM189A2,-3.00079274800509,-7.87899725161599,3.30018754044086e-15,4.0189683867488895e-11
462,9723,SEMA3E,-3.81746663829923,-7.8705804405929,3.5299960655759305e-15,4.29882920865837e-11
463,79172,CENPO,1.53644546452941,7.86511847892666,3.68748279390632e-15,4.4906165464191096e-11
464,92241,RCSD1,-2.14611815010124,-7.8601572666238,3.83651469511745e-15,4.67210759571403e-11
465,65078,RTN4R,2.44994246594244,7.85850356749295,3.887496527452621e-15,4.7341932711318e-11
466,253827,MSRB3,-2.87770712990587,-7.85813413192024,3.8989766710433e-15,4.7481737899965296e-11
469,701,BUB1B,3.29102734392916,7.83911541774214,4.53731358176145e-15,5.52554047986909e-11
470,114789,SLC25A25,-2.16880877150965,-7.83729845557756,4.6034298829856105e-15,5.60605691149987e-11
471,3778,KCNMA1,-3.60734522477026,-7.83529327379772,4.67749639072902e-15,5.6962551046298096e-11
472,266812,NAP1L5,-1.6955094155208,-7.83394620954306,4.7279111491283305e-15,5.7576501974084793e-11
473,374393,FAM111B,2.95052824100078,7.82847856849958,4.938091025062771e-15,6.01360725032144e-11
474,5799,PTPRN2,-2.54790127197226,-7.82814579613506,4.951175846581141e-15,6.029541945966509e-11
475,27303,RBMS3,-2.35056624865536,-7.8251233887382,5.07159241325656e-15,6.17618524086384e-11
476,64946,CENPH,1.57207902289272,7.8225739429384,5.175403562744141e-15,6.30260645870981e-11
477,56849,TCEAL7,-2.69759582988685,-7.82117226841155,5.233366751979641e-15,6.37319403056081e-11
478,22899,ARHGEF15,-1.65217603899423,-7.81751465664738,5.387645787993541e-15,6.56107504061854e-11
479,1073,CFL2,-2.74192684284247,-7.80529310589143,5.936341533446761e-15,7.229276719431459e-11
480,4129,MAOB,-3.53288422849744,-7.80383929364885,6.005165550850571e-15,7.313090607825819e-11
481,9099,USP2,-2.68362064623155,-7.79751781123664,6.313672847294751e-15,7.688790793435549e-11
482,891,CCNB1,2.59977044958473,7.79550940404017,6.414915976276331e-15,7.812084675909319e-11
483,91526,ANKRD44,-1.52956874374427,-7.79505548059123,6.438018564783211e-15,7.840219008193001e-11
484,388,RHOB,-2.3631664062776,-7.78986709970679,6.70797139184982e-15,8.168967560994709e-11
485,25992,SNED1,-2.13564209122905,-7.78819451226508,6.797348388681211e-15,8.277810867735979e-11
486,2206,MS4A2,-2.77195974810024,-7.78557980532404,6.9394224160179404e-15,8.450828618226649e-11
487,10635,RAD51AP1,2.51689454124179,7.78473665772896,6.9858562888016305e-15,8.50737578850263e-11
488,55388,MCM10,3.21723619961387,7.78444822133464,7.001811170363321e-15,8.526805643268459e-11
490,11339,OIP5,2.49170127218486,7.7824621701202,7.11264763192569e-15,8.6617822861591e-11
491,30846,EHD2,-1.69535687824872,-7.77841612109767,7.343816819659571e-15,8.943300122981429e-11
492,29089,UBE2T,2.30270915370625,7.7777465958184,7.38277641094265e-15,8.99074511324596e-11
493,5888,RAD51,2.51383491308267,7.77453289868734,7.572630908634331e-15,9.22194992053488e-11
494,23594,ORC6,2.91774478971341,7.77275222122575,7.6798878693224e-15,9.352567447260819e-11
495,8434,RECK,-2.12566274236921,-7.762485234211,8.32810705716869e-15,1.014196877422e-10
496,83990,BRIP1,2.59764044331939,7.75499097171468,8.83497617665425e-15,1.0759233987929501e-10
497,144455,E2F7,3.00153253585182,7.75471278076398,8.854364556192021e-15,1.07828451565306e-10
498,140707,BRI3BP,1.90638019233968,7.74929533361161,9.240388173593471e-15,1.12529447178021e-10
500,81620,CDT1,3.16068884198015,7.73405593068047,1.04173231074552e-14,1.26862160802589e-10
501,157313,CDCA2,3.18116291527395,7.72820817203999,1.09070881793885e-14,1.32826519848593e-10
502,83716,CRISPLD2,-2.17569491333148,-7.72395601466595,1.12773770653061e-14,1.37335897901297e-10
504,85004,RERG,-2.66012350584659,-7.71386311561195,1.2206539293178801e-14,1.4865123551233201e-10
505,8425,LTBP4,-2.71264611691801,-7.71129822863143,1.2454424354601801e-14,1.51669979790341e-10
506,9464,HAND2,-3.53314705930081,-7.71101479370265,1.2482119168113601e-14,1.52007247229287e-10
508,55635,DEPDC1,3.22527258352438,7.69718059985794,1.39101232558574e-14,1.69397481009831e-10
510,8912,CACNA1H,-3.35631492808047,-7.69187076521734,1.4499904309948602e-14,1.76579834686554e-10
511,147906,DACT3,-2.9805130739092,-7.68672494553028,1.50949172130018e-14,1.8382590181993602e-10
512,9353,SLIT2,-3.39109367466467,-7.68116823738125,1.57644284700205e-14,1.9197920990790901e-10
514,32,ACACB,-2.61455572854616,-7.6619058543848,1.83193915867026e-14,2.23093550742864e-10
515,983,CDK1,3.1941337364588,7.65320612263888,1.96029315460025e-14,2.38724500367219e-10
516,7145,TNS1,-3.20321018582425,-7.65306788738929,1.96240243880047e-14,2.38981368997122e-10
517,100652768,LOC100652768,-1.58897262712897,-7.65125761915817,1.99023162783558e-14,2.42370407637817e-10
518,85458,DIXDC1,-2.65723067160854,-7.64853611521016,2.03280126731378e-14,2.47554538333472e-10
519,10403,NDC80,2.41428872146466,7.64702504582454,2.05682276382324e-14,2.50479876178395e-10
520,2162,F13A1,-2.29146281953039,-7.64519235092048,2.08633209092282e-14,2.5407352203258103e-10
521,127435,PODN,-2.59060025035114,-7.64362532046062,2.11189378750876e-14,2.57186425442817e-10
522,3832,KIF11,2.4810797835017,7.64345587120965,2.1146762652276802e-14,2.57525275579427e-10
523,221150,SKA3,3.00128204353701,7.63611656605045,2.23871651875311e-14,2.72630897653754e-10
525,7732,RNF112,-2.59459679597906,-7.6332472765427,2.28913208705307e-14,2.78770505561323e-10
527,10319,LAMC3,-2.97816174740579,-7.62795400146912,2.38508627432096e-14,2.90455806486806e-10
528,1827,RCAN1,-2.03852317707845,-7.60913896098716,2.75927957546647e-14,3.36025066700306e-10
530,12,SERPINA3,-3.67009808085959,-7.60324260882775,2.88801342117543e-14,3.51702274430744e-10
531,11274,USP18,1.55795256598811,7.60292599071051,2.8950907449837304e-14,3.52564150924119e-10
532,54972,TMEM132A,2.53428049185819,7.60248109281242,2.90506432282318e-14,3.53778733233407e-10
533,64094,SMOC2,-3.06113439540366,-7.59504031655333,3.0769662109845e-14,3.74712945173692e-10
534,9493,KIF23,2.76089313716245,7.59418148567254,3.0974403190352997e-14,3.77206282052118e-10
535,3572,IL6ST,-1.82886884572041,-7.59370800788279,3.1087850317586103e-14,3.78587841167564e-10
536,55422,ZNF331,-1.83008572911972,-7.59077516933595,3.1799730713511403e-14,3.87257120629141e-10
537,83700,JAM3,-2.45971038709698,-7.58882563187076,3.2281782280104303e-14,3.9312754460711003e-10
538,55723,ASF1B,2.90590614342306,7.57922001142524,3.47638558915167e-14,4.23354237046891e-10
539,5320,PLA2G2A,-4.0622260650895,-7.5782820043494,3.50160643356995e-14,4.26425631480148e-10
540,3833,KIFC1,2.63752174160431,7.5774358130996,3.52451289275072e-14,4.2921518007918303e-10
543,196883,ADCY4,-1.58163360518466,-7.56866259685757,3.77086134443693e-14,4.5921549452552903e-10
544,3489,IGFBP6,-2.46577316084758,-7.55744278462849,4.11070744532876e-14,5.00601952692137e-10
545,79608,RIC3,-2.88871509258941,-7.55467607202324,4.19903575183859e-14,5.11358573858903e-10
546,2316,FLNA,-2.72138781301192,-7.55440219520742,4.2078802227930804e-14,5.12435653531742e-10
547,1164,CKS2,1.92957032651871,7.54999022142021,4.3529092301227e-14,5.30097286044343e-10
549,8991,SELENBP1,-2.68236592943399,-7.54304001434676,4.5914019534741e-14,5.59140929894076e-10
551,83643,CCDC3,-1.79345124419631,-7.53892904356184,4.7384669521288905e-14,5.77050505430257e-10
552,57595,PDZD4,-3.15634452601136,-7.53595186060369,4.8478541448656704e-14,5.90371677761742e-10
553,3757,KCNH2,-3.85485578766389,-7.53191041969451,5.0003259925145804e-14,6.08939699368425e-10
554,58476,TP53INP2,-2.2390101277625,-7.52661667878957,5.20719490902942e-14,6.34132196021603e-10
555,1951,CELSR3,2.50497251713141,7.5235864370244,5.32937387578621e-14,6.49011150593244e-10
556,23034,SAMD4A,-2.14860791861126,-7.52167142741878,5.4080357077360705e-14,6.58590588488099e-10
557,7942,TFEB,-1.60998745292542,-7.51370227423013,5.74782214360169e-14,6.99969780647814e-10
559,54892,NCAPG2,1.52669349800626,7.5046073676426,6.16129931954859e-14,7.50323031134628e-10
561,151887,CCDC80,-2.70673267912834,-7.50004172562299,6.3797521928399e-14,7.769262220440431e-10
562,348093,RBPMS2,-3.29118518243216,-7.49925320156502,6.41824429106846e-14,7.81613789766317e-10
563,11346,SYNPO,-2.1313123454708,-7.49759554029351,6.49990965626929e-14,7.91558997940474e-10
564,10763,NES,-1.81400878494772,-7.49648345534411,6.55526862952041e-14,7.98300613702996e-10
565,64151,NCAPG,2.79241002476871,7.49545994025021,6.6066281018061e-14,8.04555170237947e-10
566,6263,RYR3,-2.71932965051803,-7.49527656440677,6.61587150348156e-14,8.05680831693984e-10
567,6330,SCN4B,-2.63295544566332,-7.48397971413733,7.210509023617781e-14,8.780957888961741e-10
568,79901,CYBRD1,-2.27590558128256,-7.48392014354568,7.21377988520767e-14,8.7849411442059e-10
569,6196,RPS6KA2,-1.75308930823341,-7.47499515272833,7.72066999684373e-14,9.40223192215629e-10
570,7025,NR2F1,-2.15679528919375,-7.47246394026532,7.870694157023211e-14,9.58493134442286e-10
571,84701,COX4I2,-1.56352746272922,-7.46977873977483,8.03297765205203e-14,9.78256018466896e-10
572,4288,MKI67,3.24858661018684,7.46950119933521,8.049937537222e-14,9.80321393282895e-10
573,51203,NUSAP1,3.10660383369084,7.46638276239453,8.2429346680543e-14,1.00382458387565e-09
575,55010,PARPBP,2.07639864684494,7.45640083376105,8.89179627665056e-14,1.0828429505705e-09
576,55789,DEPDC1B,3.04316773349501,7.45326844468385,9.105574365396541e-14,1.10887684621799e-09
577,4784,NFIX,-1.9907674143624,-7.44243839138096,9.88435612351085e-14,1.20371688872115e-09
578,9787,DLGAP5,3.52476654094,7.44123212244737,9.97504904587143e-14,1.2147614728062201e-09
580,64105,CENPK,2.58496933304881,7.42814517580382,1.10131048963816e-13,1.34117591428135e-09
581,132864,CPEB2,-1.75045925915732,-7.42136762570812,1.15917072340176e-13,1.4116381069586601e-09
584,1901,S1PR1,-1.83073015918837,-7.41388365102816,1.22653533934544e-13,1.4936747362548801e-09
585,283298,OLFML1,-2.20226377520383,-7.40960079073571,1.26680167521019e-13,1.5427110800709702e-09
586,1880,GPR183,-1.96756281608721,-7.40565214884121,1.30507513088552e-13,1.5893204943923902e-09
587,10004,NAALADL1,-1.719115331634,-7.40218401058298,1.3396268838961299e-13,1.63139761920871e-09
588,5881,RAC3,2.36151404883377,7.40202734759216,1.34120869796461e-13,1.6333239523813e-09
589,5806,PTX3,-3.12198607801085,-7.39573020334927,1.40633290480195e-13,1.7126322114678202e-09
590,322,APBB1,-2.39473518016584,-7.39156810597698,1.4510720479424e-13,1.76711553998425e-09
592,57569,ARHGAP20,-2.66556444248631,-7.38433561284208,1.53216524767227e-13,1.86587083861529e-09
594,6236,RRAD,-2.47204596503453,-7.37260972647874,1.67319775944759e-13,2.0376202314552703e-09
595,9824,ARHGAP11A,2.29242869658747,7.3695701015623,1.71179135145941e-13,2.0846195078072702e-09
596,1465,CSRP1,-2.91137549553688,-7.36707075748577,1.7441792249937199e-13,2.12406146019735e-09
597,6376,CX3CL1,-2.69447321014378,-7.36522628991982,1.76846622002295e-13,2.15363816274395e-09
