"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000273","GO:2000273","7/1023","37/14937",0.0116519969964525,0.100413053849493,0.08274093029751,"RELN/CCL2/ADRA2A/HBEGF/ADRB2/EPHB2/AREG",7
"GO:0007204","GO:0007204","18/1023","147/14937",0.0116834839643883,0.100413053849493,0.08274093029751,"ADCY5/AGTR1/PTGFR/BDKRB2/TACR1/BDKRB1/CAV1/JPH2/LPAR1/EDNRA/PTGER3/ESR1/RYR2/CACNA2D1/PDGFRA/SLC8A1/PTGER4/CACNA1C",18
"GO:0001960","GO:0001960","9/1023","55/14937",0.0117485102125656,0.1006922177221,0.0829709629241404,"IL6/SLIT3/GAS6/TRAIP/SLIT2/USP18/CCDC3/IRAK3/ISG15",9
"GO:0030888","GO:0030888","8/1023","46/14937",0.0119771170372115,0.101765166472666,0.0838550788272027,"MEF2C/GPR183/CD22/BCL2/NCKAP1L/TFRC/EPHB2/BST1",8
"GO:0048145","GO:0048145","8/1023","46/14937",0.0119771170372115,0.101765166472666,0.0838550788272027,"AQP1/SFRP1/GAS6/E2F1/IGF1/WNT2/PDGFRA/MYC",8
"GO:0052652","GO:0052652","5/1023","21/14937",0.0120710459261372,0.101765166472666,0.0838550788272027,"ADCY5/NPR1/ADCY4/NPR2/ADCY2",5
"GO:0060043","GO:0060043","5/1023","21/14937",0.0120710459261372,0.101765166472666,0.0838550788272027,"FGF2/TGFBR3/MEF2C/ZFPM2/TBX5",5
"GO:1904666","GO:1904666","5/1023","21/14937",0.0120710459261372,0.101765166472666,0.0838550788272027,"UBE2C/CDC20/PLK1/BAG2/MAD2L1",5
"GO:1904707","GO:1904707","5/1023","21/14937",0.0120710459261372,0.101765166472666,0.0838550788272027,"NR4A3/ADAMTS1/FGF2/IGF1/IGFBP5",5
"GO:0010001","GO:0010001","6/1023","29/14937",0.0123796414733248,0.102373199265537,0.0843561013238293,"TPPP/SOX10/RELN/SOX4/EGR2/NFIB",6
"GO:0030041","GO:0030041","6/1023","29/14937",0.0123796414733248,0.102373199265537,0.0843561013238293,"FAM107A/ARHGAP6/GSN/GAS7/DIAPH3/COBL",6
"GO:0031571","GO:0031571","10/1023","65/14937",0.0124503015848117,0.102373199265537,0.0843561013238293,"AURKA/SOX4/CDC25C/GTSE1/CCNB1/E2F7/CDK1/E2F1/BTG2/E2F8",10
"GO:0003214","GO:0003214","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"FOXF1/TGFBR2/RYR2/TBX5",4
"GO:0010560","GO:0010560","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"IL33/RAMP1/IGF1/CCL21",4
"GO:0034501","GO:0034501","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"TTK/CDK1/AURKB/MTBP",4
"GO:0034764","GO:0034764","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"NR4A3/SLC26A6/C3/CLIP3",4
"GO:0046058","GO:0046058","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"ADCY5/ADCY4/PDE4D/ADCY2",4
"GO:0060045","GO:0060045","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"FGF2/TGFBR3/MEF2C/ZFPM2",4
"GO:0098703","GO:0098703","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"TRPM2/ATP2B4/CACNA2D1/SLC8A1",4
"GO:0099560","GO:0099560","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"LRFN5/PTPRD/LRRC4B/GPC6",4
"GO:0150079","GO:0150079","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"CX3CL1/IGF1/CD200/SYT11",4
"GO:2000479","GO:2000479","4/1023","14/14937",0.0125733082485146,0.102373199265537,0.0843561013238293,"PRKAR2B/PKIG/ATP2B4/ADRB2",4
"GO:1902749","GO:1902749","12/1023","85/14937",0.0127653937080336,0.103664378300934,0.0854200402289194,"ATAD5/AURKA/KIF14/CENPF/NEK2/PLK1/GTSE1/TPX2/CDK1/HMMR/PLK4/PRKAR2B",12
"GO:0006281","GO:0006281","31/1023","298/14937",0.0131576178392155,0.106569815692494,0.0878141372460177,"XRCC2/RECQL4/FANCI/TIMELESS/RAD54L/POLQ/EME1/CDCA5/DNA2/RNASEH2A/EXO1/BLM/TRIP13/KPNA2/WDHD1/FANCA/BRCA1/TRAIP/RAD51AP1/UBE2T/RAD51/BRIP1/CDK1/APBB1/BRCA2/CHEK1/FEN1/POLE2/FANCD2/BTG2/RMI2",31
"GO:0014066","GO:0014066","14/1023","106/14937",0.0132385196733393,0.10694511715225,0.0881233877939473,"FGF2/DCN/CSF3/SELP/PIP5K1B/ROR1/FGFR1/PDGFD/IGF1/HGF/KIT/NTRK2/PDGFRA/ROR2",14
"GO:0010596","GO:0010596","7/1023","38/14937",0.0134613104467523,0.107899726741584,0.0889099915517699,"FGF2/MEF2C/DCN/SLIT2/ATP2B4/ADAMTS9/STC1",7
"GO:0010646","GO:0010646","7/1023","38/14937",0.0134613104467523,0.107899726741584,0.0889099915517699,"MGLL/ANK2/CASQ2/TSPYL2/GRK5/RYR2/SLC8A1",7
"GO:0070317","GO:0070317","7/1023","38/14937",0.0134613104467523,0.107899726741584,0.0889099915517699,"CDC7/BRCA1/RAD51/CHEK1/RRM2/E2F1/EZH2",7
"GO:0031346","GO:0031346","15/1023","117/14937",0.0137029266119677,0.10955259673754,0.0902719658756584,"ATP1B2/RELN/EPHA3/NGFR/SLIT2/CX3CL1/BDNF/ROR1/NDNF/MAGI2/SCN1B/NTRK2/PTPRD/TOX/ROR2",15
"GO:0042326","GO:0042326","12/1023","86/14937",0.0139410899682133,0.110599313747825,0.0911344666747978,"LRRK2/INHBA/MYADM/PID1/SLIT2/WWTR1/CBFA2T3/HDAC4/CDKN1C/FBLN1/EPHB2/NUPR1",12
"GO:0070555","GO:0070555","12/1023","86/14937",0.0139410899682133,0.110599313747825,0.0911344666747978,"SFRP1/HYAL1/CX3CL1/PTGIS/CCL2/SELE/HDAC4/IRAK3/CCL21/CHI3L1/SNCA/ADAMTS12",12
"GO:1901214","GO:1901214","12/1023","86/14937",0.0139410899682133,0.110599313747825,0.0911344666747978,"FAIM2/CD34/FOS/EGR1/KIF14/LRRK2/MEF2C/CLU/PPARGC1A/CD200/DKK1/SNCA",12
"GO:0034113","GO:0034113","6/1023","30/14937",0.0146004405696928,0.115239191639361,0.0949577525773252,"JAM3/ITGA7/CD200/ITGA5/ITGB3/PARVA",6
"GO:0035633","GO:0035633","6/1023","30/14937",0.0146004405696928,0.115239191639361,0.0949577525773252,"CLDN5/IL6/JAM2/LAMA2/JAM3/DMD",6
"GO:0010883","GO:0010883","5/1023","22/14937",0.0147598139604893,0.115776766675365,0.0954007174795813,"IL6/MEST/C3/HILPDA/ITGB3",5
"GO:0033044","GO:0033044","5/1023","22/14937",0.0147598139604893,0.115776766675365,0.0954007174795813,"BUB1/CDT1/PIF1/RMI2/MYC",5
"GO:0043405","GO:0043405","13/1023","97/14937",0.0148182287018243,0.115776766675365,0.0954007174795813,"DUSP1/RGS2/SPRY1/FGF2/LRRK2/IL34/EZH2/FGFR1/ADRA2A/PDGFD/KIT/IRAK3/DIRAS1",13
"GO:0055074","GO:0055074","13/1023","97/14937",0.0148182287018243,0.115776766675365,0.0954007174795813,"ANK2/PTH1R/SLC24A3/RGN/CXCL12/CAV1/JPH2/ATP2A3/ATP2B4/RYR2/SLC8A1/STC1/SNCA",13
"GO:0010557","GO:0010557","16/1023","129/14937",0.0150005830932684,0.116906307532928,0.0963314656022701,"IL6/ATAD5/IL33/SORBS1/FGF2/SOX4/KLF4/DNA2/CDT1/SMOC2/SAMD4A/CCL2/IGF1/HGF/CCL21/MYC",16
"GO:0070588","GO:0070588","12/1023","87/14937",0.0151974459637388,0.117905374227607,0.0971547022689973,"SLC24A3/GAS6/RYR3/SLC25A23/GRIN2D/TRPM2/ATP2A3/TRPC1/ATP2B4/CACNA2D1/SLC8A1/CACNA1C",12
"GO:0071396","GO:0071396","24/1023","219/14937",0.0152049916990353,0.117905374227607,0.0971547022689973,"PDK4/ATP1A2/IL6/CTSG/ADCY5/ZFP36/AQP1/SFRP1/PDE4B/MEF2C/EPHA3/SPP1/PID1/FZD7/CCL2/AXL/CXCL2/WNT2/NLRP3/TFPI/ABCB4/ESR1/WNT9A/ADCY2",24
"GO:0034446","GO:0034446","8/1023","48/14937",0.0153606404984908,0.118628035212459,0.09775017905099,"ITGA8/KIF14/LAMC3/FERMT2/BVES/ITGB3/PARVA/RADIL",8
"GO:0098659","GO:0098659","11/1023","77/14937",0.0153748681707162,0.118628035212459,0.09775017905099,"ATP1A2/SLC9A9/ATP1B2/SLC12A8/KCNH2/ABCC9/TRPM2/ATP2B4/CACNA2D1/SLC8A1/SLC9A7",11
"GO:0006310","GO:0006310","7/1023","39/14937",0.015463354518417,0.118718657270427,0.0978248521447199,"XRCC2/RECQL4/HMGB3/RAD54L/EXO1/BLM/RAD51",7
"GO:0031297","GO:0031297","7/1023","39/14937",0.015463354518417,0.118718657270427,0.0978248521447199,"TONSL/EME1/DNA2/BLM/TRAIP/RAD51/BRCA2",7
"GO:0007015","GO:0007015","18/1023","152/14937",0.0160967972372172,0.122199635741855,0.100693198301219,"LMOD1/TMOD1/CDC42EP2/ACTC1/GSN/CGNL1/RHOB/FLNA/RAC3/TPM2/TPM1/DSTN/ACTA1/SVIL/MARCKSL1/RND3/RHOH/COBL",18
"GO:0002675","GO:0002675","4/1023","15/14937",0.0162327247220111,0.122199635741855,0.100693198301219,"IL6/IL6ST/C2CD4B/PTGER3",4
"GO:0007492","GO:0007492","4/1023","15/14937",0.0162327247220111,0.122199635741855,0.100693198301219,"DUSP1/SOX17/DUSP5/SOX7",4
"GO:0007520","GO:0007520","4/1023","15/14937",0.0162327247220111,0.122199635741855,0.100693198301219,"JAM2/CACNA1H/ADAMTS15/ADAMTS5",4
"GO:0035994","GO:0035994","4/1023","15/14937",0.0162327247220111,0.122199635741855,0.100693198301219,"GSN/DMD/RYR2/SLC8A1",4
"GO:0048701","GO:0048701","4/1023","15/14937",0.0162327247220111,0.122199635741855,0.100693198301219,"TGFBR2/MTHFD1L/SIX1/PDGFRA",4
"GO:0060760","GO:0060760","4/1023","15/14937",0.0162327247220111,0.122199635741855,0.100693198301219,"LRRC70/GAS6/TSLP/AXL",4
"GO:1902656","GO:1902656","4/1023","15/14937",0.0162327247220111,0.122199635741855,0.100693198301219,"TRPM2/ATP2B4/CACNA2D1/SLC8A1",4
"GO:0060070","GO:0060070","10/1023","68/14937",0.0168271976399068,0.125767480050647,0.103633122404201,"NR4A2/SFRP1/LRRK2/CAV1/DIXDC1/FZD7/WNT2B/FZD2/WNT2/WNT9A",10
"GO:0071901","GO:0071901","11/1023","78/14937",0.0168286156241008,0.125767480050647,0.103633122404201,"DUSP1/RGS2/MYOCD/SPRY1/PLK1/PRKAR2B/PKIG/IRAK3/CDKN1C/SLC8A1/RASIP1",11
"GO:2000181","GO:2000181","11/1023","78/14937",0.0168286156241008,0.125767480050647,0.103633122404201,"CLDN5/ADAMTS1/NPR1/KLF4/ECSCR/DCN/SEMA3E/EMILIN1/ATP2B4/EFNA3/SERPINF1",11
"GO:0032715","GO:0032715","6/1023","31/14937",0.0170835880398921,0.126754487758816,0.104446422397119,"GAS6/CX3CL1/NCKAP1L/CD200/IRAK3/SYT11",6
"GO:0048638","GO:0048638","6/1023","31/14937",0.0170835880398921,0.126754487758816,0.104446422397119,"OLFM1/GHR/SIX4/IGF1/NRCAM/SIX1",6
"GO:0071320","GO:0071320","6/1023","31/14937",0.0170835880398921,0.126754487758816,0.104446422397119,"AQP1/PDE2A/SLC26A6/RAPGEF3/AKAP6/IGFBP5",6
"GO:0009895","GO:0009895","8/1023","49/14937",0.0172898291830557,0.127977826536781,0.105454460542334,"FLNA/MAD2L1/ADRA2A/CBFA2T3/HDAC4/IRAK3/APOC1/NUPR1",8
"GO:0030195","GO:0030195","7/1023","40/14937",0.0176680487753462,0.129231543524636,0.10648753050613,"F10/A2M/CD34/F8/TFPI/PDGFRA/F12",7
"GO:0044273","GO:0044273","7/1023","40/14937",0.0176680487753462,0.129231543524636,0.10648753050613,"OGN/PRELP/DCN/HYAL1/OMD/CSPG4/CHAC1",7
"GO:0045428","GO:0045428","7/1023","40/14937",0.0176680487753462,0.129231543524636,0.10648753050613,"KLF2/CD34/KLF4/CLU/CAV1/PTGIS/ATP2B4",7
"GO:0048565","GO:0048565","7/1023","40/14937",0.0176680487753462,0.129231543524636,0.10648753050613,"FOXF1/GATA5/EDNRB/GATA6/PKDCC/KIT/COBL",7
"GO:2001259","GO:2001259","7/1023","40/14937",0.0176680487753462,0.129231543524636,0.10648753050613,"ANK2/RELN/JPH2/CCL2/AKAP6/ADRB2/EPHB2",7
"GO:0007093","GO:0007093","5/1023","23/14937",0.0178217866435251,0.129438046655086,0.10665769026592,"BUB1/BUB1B/AURKB/CHEK1/ZWINT",5
"GO:0043534","GO:0043534","5/1023","23/14937",0.0178217866435251,0.129438046655086,0.10665769026592,"NR4A1/EGR3/FGF2/SRF/SLIT2",5
"GO:2000177","GO:2000177","5/1023","23/14937",0.0178217866435251,0.129438046655086,0.10665769026592,"LRRK2/NES/ID2/SHCBP1/TOX",5
"GO:0010594","GO:0010594","12/1023","89/14937",0.0179651918142834,0.129869867928488,0.107013513463341,"RHOJ/FGF2/DCN/RHOB/SLIT2/SMOC2/ATOH8/RRAS/ITGB3/ADAMTS9/ANGPT1/STC1",12
"GO:0050729","GO:0050729","12/1023","89/14937",0.0179651918142834,0.129869867928488,0.107013513463341,"IL6/AGTR1/PDE2A/IL33/TSLP/IL6ST/PLA2G2A/CX3CL1/C2CD4B/PTGER4/SNCA/NUPR1",12
"GO:1901990","GO:1901990","21/1023","188/14937",0.0182637201732961,0.131720163674075,0.108538167733341,"AURKA/KNTC1/KIF14/CENPF/UBE2C/NEK2/CDC6/CDC20/PLK1/TPX2/BUB1B/CCNB1/CDK1/CENPE/HMMR/PLK4/PRKAR2B/ANLN/MAD2L1/E2F1/ID2",21
"GO:0018108","GO:0018108","10/1023","69/14937",0.0185121731215745,0.13227866891028,0.108998379240193,"BMX/RELN/EPHA3/GHR/PKDCC/FGFR1/KIT/EFEMP1/PDGFRA/EPHB2",10
"GO:0032273","GO:0032273","10/1023","69/14937",0.0185121731215745,0.13227866891028,0.108998379240193,"TPPP/LMOD1/CDC42EP2/TPPP3/BIN1/CSF3/NAV3/NCKAP1L/CCL21/PSRC1",10
"GO:0043406","GO:0043406","10/1023","69/14937",0.0185121731215745,0.13227866891028,0.108998379240193,"FGF2/LRRK2/IL34/EZH2/FGFR1/ADRA2A/PDGFD/KIT/DIRAS1/DKK1",10
"GO:0071277","GO:0071277","10/1023","69/14937",0.0185121731215745,0.13227866891028,0.108998379240193,"RASGRP2/MEF2C/RYR3/ECT2/TRPM2/ITPKB/SYT15/CLIC4/SYT11/PRKAA2",10
"GO:0043408","GO:0043408","19/1023","166/14937",0.0190272750565568,0.13564605766126,0.111773126817804,"DUSP1/IL6/FGF2/TGFBR3/EPHA7/CAV1/CX3CL1/LPAR1/ROR1/FGFR1/ADRA2A/IGF1/KIT/PELI2/ADRB2/TNIK/RRAS/NTRK2/ROR2",19
"GO:0043087","GO:0043087","21/1023","189/14937",0.0192706747625207,0.137065443023538,0.112942708469027,"SFRP1/RASGRP2/LRRK2/EPHA3/RTN4R/CPEB2/ARHGAP11A/CX3CL1/FERMT2/ECT2/CCL2/BVES/RAPGEF3/EZH2/ARHGAP15/RAP1GAP/PRKG1/AGRN/CCL21/NTRK2/RASIP1",21
"GO:0030449","GO:0030449","8/1023","50/14937",0.0193871048675756,0.13726247702581,0.113105065613075,"C7/CFP/CLU/C3/CFHR1/C1R/CFH/C1S",8
"GO:1901617","GO:1901617","8/1023","50/14937",0.0193871048675756,0.13726247702581,0.113105065613075,"ACOX2/PER2/CH25H/CYP39A1/PRKAG2/DHCR7/CYP27A1/SQLE",8
"GO:0001889","GO:0001889","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"IL6/AURKA/TGFBR3/E2F7/E2F8/COBL",6
"GO:0001953","GO:0001953","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"FAM107A/ARHGAP6/SEMA3E/DLC1/APOD/MMP12",6
"GO:0007202","GO:0007202","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"ARHGAP6/LPAR1/BDNF/EDNRA/SELE/NTRK2",6
"GO:0031111","GO:0031111","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"TPX2/FGF13/NAV3/STMN1/CLIP3/SNCA",6
"GO:0031326","GO:0031326","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"PDK4/C3/PRKAG2/CES1/MITF/PRKAA2",6
"GO:0033144","GO:0033144","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"PER1/TCF21/SFRP1/CRY2/BRCA1/KANK2",6
"GO:0051899","GO:0051899","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"SCN7A/CAV1/CACNA1H/KCNH2/CACNB4/SCN1B",6
"GO:0090049","GO:0090049","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"RHOJ/FGF2/STARD13/KLF4/MEOX2/AKT3",6
"GO:2000310","GO:2000310","6/1023","32/14937",0.0198422641837824,0.137650146602293,0.11342450755988,"RELN/MEF2C/DLG2/CCL2/MAPK8IP2/EPHB2",6
"GO:0070169","GO:0070169","7/1023","41/14937",0.0200849081493563,0.138402462837658,0.114044420437794,"MEF2C/PKDCC/ISG15/GPM6B/FBN2/KL/SLC8A1",7
"GO:0070316","GO:0070316","7/1023","41/14937",0.0200849081493563,0.138402462837658,0.114044420437794,"CDC7/BRCA1/RAD51/CHEK1/RRM2/E2F1/EZH2",7
"GO:1904064","GO:1904064","7/1023","41/14937",0.0200849081493563,0.138402462837658,0.114044420437794,"ANK2/KCNMB1/KCNN3/KCNMA1/FLNA/KCNH2/AKAP6",7
"GO:0014070","GO:0014070","9/1023","60/14937",0.0201699818360331,0.138679830668192,0.11427297311549,"SFRP1/LRRK2/SPP1/CCL2/TRPM2/PAQR8/ABCB4/ESR1/IGFBP5",9
"GO:0007158","GO:0007158","4/1023","16/14937",0.0204946255421946,0.139057832077961,0.114584448437662,"NRXN1/CNTN4/NRXN2/NRXN3",4
"GO:0043031","GO:0043031","4/1023","16/14937",0.0204946255421946,0.139057832077961,0.114584448437662,"LRFN5/CX3CL1/CD200/SYT11",4
"GO:0046320","GO:0046320","4/1023","16/14937",0.0204946255421946,0.139057832077961,0.114584448437662,"PDK4/NR4A3/PPARGC1A/PRKAG2",4
"GO:0051895","GO:0051895","4/1023","16/14937",0.0204946255421946,0.139057832077961,0.114584448437662,"FAM107A/ARHGAP6/DLC1/APOD",4
"GO:0070593","GO:0070593","4/1023","16/14937",0.0204946255421946,0.139057832077961,0.114584448437662,"NEXN/PALLD/CNTN4/IGSF9",4
"GO:0150118","GO:0150118","4/1023","16/14937",0.0204946255421946,0.139057832077961,0.114584448437662,"FAM107A/ARHGAP6/DLC1/APOD",4
"GO:0000132","GO:0000132","5/1023","24/14937",0.0212753801066777,0.143100056630567,0.117915264572937,"SAPCD2/CENPA/PLK1/NDC80/MAD2L1",5
"GO:0007528","GO:0007528","5/1023","24/14937",0.0212753801066777,0.143100056630567,0.117915264572937,"LRRK2/PDZRN3/CACNB2/AGRN/CACNB4",5
"GO:0055013","GO:0055013","5/1023","24/14937",0.0212753801066777,0.143100056630567,0.117915264572937,"ACTC1/SORBS2/MYH11/PDGFRA/SLC8A1",5
"GO:0055075","GO:0055075","5/1023","24/14937",0.0212753801066777,0.143100056630567,0.117915264572937,"ATP1A2/ATP1B2/SLC12A8/KCNMA1/KCNH2",5
"GO:0019722","GO:0019722","13/1023","102/14937",0.0217689269018073,0.14610208206983,0.120388950693406,"RCAN2/AGTR1/ANK2/EDNRB/PTGFR/LRRK2/RCAN1/SELP/TRPM2/SELE/RYR2/SLC8A1/CACNA1C",13
"GO:1901701","GO:1901701","32/1023","323/14937",0.0225746325795398,0.151181630305403,0.124574527472421,"PDK4/NR4A3/IL6/CTSG/ZFP36/AQP1/PDE2A/SFRP1/FOS/EGR1/PDE4B/SLC26A6/MEF2C/EPHA3/PID1/SLIT2/RYR3/FZD7/CCL2/AXL/RAPGEF3/TPM1/AKAP6/CXCL2/WNT2/NLRP3/ATP2B4/ABCB4/ESR1/WNT9A/PDGFRA/IGFBP5",32
"GO:0019216","GO:0019216","12/1023","92/14937",0.0228027415579321,0.151969302236709,0.125223573645871,"TNFAIP8L3/C1QTNF2/CAV1/ACACB/SERPINA3/CCDC3/SCD/ID2/PRKAG2/DHCR7/APOC1/SQLE",12
"GO:0044089","GO:0044089","12/1023","92/14937",0.0228027415579321,0.151969302236709,0.125223573645871,"SYNPO2/TPPP/CDC42EP2/CLU/HYAL1/CDT1/SYNPO/CX3CL1/EMILIN1/MMP1/TFRC/TAL1",12
"GO:0035065","GO:0035065","6/1023","33/14937",0.0228887184364274,0.151969302236709,0.125223573645871,"MYOCD/BRCA1/PPARGC1A/CHEK1/RAPGEF3/SNCA",6
"GO:0055001","GO:0055001","6/1023","33/14937",0.0228887184364274,0.151969302236709,0.125223573645871,"ANK2/BIN1/DMD/IGF1/MYH11/SLC8A1",6
"GO:0071417","GO:0071417","13/1023","103/14937",0.0234100615369229,0.155097923758543,0.127801575661957,"AQP1/PDE2A/SFRP1/EGR1/SLC26A6/MEF2C/BRCA1/SLIT2/RYR3/RAPGEF3/AKAP6/TRPM2/IGFBP5",13
"GO:0001667","GO:0001667","8/1023","52/14937",0.0241138751881174,0.159079594524595,0.131082495131007,"SOX10/SEMA5B/SEMA3G/ANXA6/SEMA3E/SEMA3B/AMOTL1/RADIL",8
"GO:0031333","GO:0031333","8/1023","52/14937",0.0241138751881174,0.159079594524595,0.131082495131007,"CRYAB/KIF14/CLU/JAM3/THRA/PTGER4/PRKCZ/DKK1",8
"GO:0000904","GO:0000904","10/1023","72/14937",0.0243093411496197,0.160027875567922,0.131863884130748,"ITGA8/RELN/KIF14/MEF2C/LAMC3/FERMT2/BVES/ITGB3/PARVA/RADIL",10
"GO:0031114","GO:0031114","5/1023","25/14937",0.0251367907822364,0.161689397995981,0.133232988108143,"TPX2/FGF13/NAV3/MAP1B/MAP1A",5
"GO:0060314","GO:0060314","5/1023","25/14937",0.0251367907822364,0.161689397995981,0.133232988108143,"CASQ2/JPH2/PDE4D/DMD/AKAP6",5
"GO:0090022","GO:0090022","5/1023","25/14937",0.0251367907822364,0.161689397995981,0.133232988108143,"SLIT2/JAM3/NCKAP1L/CCL21/BST1",5
"GO:0098901","GO:0098901","5/1023","25/14937",0.0251367907822364,0.161689397995981,0.133232988108143,"ANK2/CAV1/FGF13/RYR2/CACNA1C",5
"GO:0050796","GO:0050796","13/1023","104/14937",0.0251411349805942,0.161689397995981,0.133232988108143,"IL6/ADCY5/ITPR1/SFRP1/MYRIP/SOX4/PER2/NNAT/RAPGEF3/ADRA2A/ABCA12/INHBB/CACNA1C",13
"GO:0010959","GO:0010959","4/1023","17/14937",0.025381816662789,0.161689397995981,0.133232988108143,"ANK2/PLN/BCL2/CACNA2D1",4
"GO:0014742","GO:0014742","4/1023","17/14937",0.025381816662789,0.161689397995981,0.133232988108143,"NR4A3/HAND2/IL6ST/IGF1",4
"GO:0014911","GO:0014911","4/1023","17/14937",0.025381816662789,0.161689397995981,0.133232988108143,"NR4A3/ADAMTS1/IGF1/IGFBP5",4
"GO:0034199","GO:0034199","4/1023","17/14937",0.025381816662789,0.161689397995981,0.133232988108143,"ADCY5/ADCY4/PRKAR2B/ADCY2",4
"GO:1902430","GO:1902430","4/1023","17/14937",0.025381816662789,0.161689397995981,0.133232988108143,"CLU/BIN1/IGF1/NTRK2",4
"GO:1903579","GO:1903579","4/1023","17/14937",0.025381816662789,0.161689397995981,0.133232988108143,"PID1/CBFA2T3/HDAC4/NUPR1",4
"GO:1904706","GO:1904706","4/1023","17/14937",0.025381816662789,0.161689397995981,0.133232988108143,"CNN1/MEF2C/TPM1/PRKG1",4
"GO:0045005","GO:0045005","7/1023","43/14937",0.0255907994152496,0.161689397995981,0.133232988108143,"TIMELESS/TONSL/EME1/BLM/TRAIP/RAD51/DONSON",7
"GO:0001932","GO:0001932","27/1023","266/14937",0.0260580701898469,0.161689397995981,0.133232988108143,"FGF2/LRRK2/IL34/GAS6/MYADM/FGF7/PID1/EPHA7/SLIT2/ATF3/CCND2/ECT2/TSPYL2/C3/WWTR1/LEPR/HGF/CLIP3/PELI2/FBLN1/TFRC/TNIK/NTRK2/ITGB3/EPHB2/ANGPT1/BST1",27
"GO:0021953","GO:0021953","6/1023","34/14937",0.0262341809124977,0.161689397995981,0.133232988108143,"FAIM2/NR4A2/SOX4/WNT2/NTRK2/TOX",6
"GO:0043537","GO:0043537","6/1023","34/14937",0.0262341809124977,0.161689397995981,0.133232988108143,"FGF2/STARD13/MEF2C/KLF4/MEOX2/ATP2B4",6
"GO:0050853","GO:0050853","6/1023","34/14937",0.0262341809124977,0.161689397995981,0.133232988108143,"BMX/PRKCB/MEF2C/BCL2/CD79B/NCKAP1L",6
"GO:0051973","GO:0051973","6/1023","34/14937",0.0262341809124977,0.161689397995981,0.133232988108143,"KLF4/NEK2/AURKB/PARM1/MAPK15/MYC",6
"GO:0060562","GO:0060562","6/1023","34/14937",0.0262341809124977,0.161689397995981,0.133232988108143,"SOX17/MEF2C/RHOB/SLIT2/RYR2/RASIP1",6
"GO:0072657","GO:0072657","21/1023","195/14937",0.0262473151941688,0.161689397995981,0.133232988108143,"ANK2/TMEM88/NRXN1/RAMP1/DLG2/GAS6/MYADM/CAV1/FGF13/EHD2/FLNA/FERMT2/MAGI2/CACNB2/NRXN2/SLMAP/AGRN/ABCA12/ZDHHC23/TNIK/STXBP1",21
"GO:0010389","GO:0010389","17/1023","149/14937",0.0262698206299497,0.161689397995981,0.133232988108143,"FHL1/AURKA/KIF14/CENPF/DTL/NEK2/CDC7/CDC25C/PLK1/TPX2/CCNB1/CDK1/HMMR/PLK4/CDC25A/PRKAR2B/FBXL7",17
"GO:0070374","GO:0070374","19/1023","172/14937",0.026498418498698,0.161689397995981,0.133232988108143,"TNFAIP8L3/FGF2/GAS6/HAND2/PLA2G2A/GPR183/CX3CL1/FERMT2/CCL2/ROR1/PDGFD/CCL21/NTRK2/GLIPR2/CHI3L1/PDGFRA/ROR2/PRKCZ/ANGPT1",19
"GO:0001867","GO:0001867","3/1023","10/14937",0.0267148526337305,0.161689397995981,0.133232988108143,"MFAP4/MASP1/COLEC11",3
"GO:0006171","GO:0006171","3/1023","10/14937",0.0267148526337305,0.161689397995981,0.133232988108143,"ADCY5/ADCY4/ADCY2",3
"GO:0009650","GO:0009650","3/1023","10/14937",0.0267148526337305,0.161689397995981,0.133232988108143,"MFAP4/FEN1/SCARA3",3
"GO:0010559","GO:0010559","3/1023","10/14937",0.0267148526337305,0.161689397995981,0.133232988108143,"NECAB1/IGF1/CCL21",3
"GO:0030949","GO:0030949","3/1023","10/14937",0.0267148526337305,0.161689397995981,0.133232988108143,"PRKCB/ITGA5/ITGB3",3
"GO:0033314","GO:0033314","3/1023","10/14937",0.0267148526337305,0.161689397995981,0.133232988108143,"ORC1/CLSPN/CDC6",3
"GO:0035493","GO:0035493","3/1023","10/14937",0.0267148526337305,0.161689397995981,0.133232988108143,"STXBP6/STXBP1/SNCA",3
